fid,1.mrkt.activity,1.mrkt.activity.other,1.mrkt.activity.other.code,1.activity.sell,1.activity.middleman,1.activity.trade,1.activity.buy,1.activity.slaughter,1.activity.food,1.activity.other,1.activity.multi,2.sell.placetype.code,2.sell.placetype.other,2.sell.place.name,2.sell.place.ward,2.sell.place.district,2.sell.placetype.other.code,2.sell.village,2.sell.town,2.sell.market,2.sell.abattoir,2.sell.otherplace,3.sell.reason,3.sell.reason.other,3.sell.reason.other.code,3.sell.business,3.sell.household,3.sell.medical,3.sell.school,3.sell.livestocktreatment,3.sell.restock,3.sell.religious,3.sell.slaughter,3.sell.income,3.sell.agriculture,3.sell.food,3.sell.otherreason,3.sellreason.multi,4.sell.transport.type,4.sell.transport.other,4.sell.transport.other.code,4.sell.foot,4.sell.vehicle,4.sell.cart,4.sell.frommrkt,4.sell.othertransport,4.sell.unknowntransport,6.buy.placetype.code,6.buy.placetype.other,6.buy.place.name,6.buy.place.ward,6.buy.place.district,6.buy.transport.yesno,6.buy.placetype.other.code,6.buy.village,6.buy.town,6.buy.market,6.buy.abattoir,6.buy.otherplace,7.buy.reason,7.buy.reason.other,7.buy.reason.other.code,7.buy.business,7.buy.restock,7.buy.breedstock,7.buy.fattening,7.buy.rearing,7.buy.homeconsumption,7.buy.religious,7.buy.slaughter,7.buy.food,7.buy.informaltrade,7.buy.income,7.buy.otherreason,7.buyreason.multi,8.buy.transport.type,8.buy.transport.other,8.buy.transport.other.code,8.buy.foot,8.buy.vehicle,8.buy.cart,8.buy.motorbike,8.buy.slaughter,8.buy.atmarket,8.buy.othertransport,8.buy.unknowntransport,12.buy.sell.per.month,unique.row.identifier.uuid.
1156278,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,kibatula,mziha,mvomero,1,NA,1,0,0,0,0,6 7 -66,Kuchinja kwa ajili ya  kuuza nyama choma,"slaughter, food vendor",0,0,0,0,0,1,1,1,1,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,3,8fee1958-e05b-11ec-9416-9440c9ab47f0
1156279,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,bwage,mziha,mvomero,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,a54abf48-e05b-11ec-9416-9440c9ab47f0
1156280,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,turiani,turiani,mvomero,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,8b3e8b44-e05b-11ec-9416-9440c9ab47f0
1156281,3,NA,NA,0,0,1,0,0,0,0,0,3,NA,mziha,mziha,mvomero,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,2,NA,tegeta,tegeta,kinondoni,1,NA,0,1,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,NA,a64566ca-e05b-11ec-9416-9440c9ab47f0
1156282,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,turiani,turiani,mvomero,1,NA,1,0,0,0,0,5 2,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,1,9ec32b98-e05b-11ec-9416-9440c9ab47f0
1156285,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,madizini,mziha,mvomero,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,94e7e499-e05b-11ec-9416-9440c9ab47f0
1156286,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,mziha,mziha,mvomero,1,NA,1,0,0,0,0,6 8 -66,Uuzaji wa supu na nyama choma,food vendor,0,0,0,0,0,1,0,1,1,0,0,0,1,2,NA,NA,0,1,0,0,0,0,0,0,3,84cfde56-e05b-11ec-9416-9440c9ab47f0
1156299,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,bwage,mzia,mvomero,NA,1,0,0,0,0,2 3 5,NA,NA,0,1,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,8f53f31b-e05b-11ec-9416-9440c9ab47f0
1156300,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,kibatula,mzia,mvomero,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,megelo,megelo,kilindi,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,85a31778-e05b-11ec-9416-9440c9ab47f0
1156301,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,kibatula,mzia,mvomero,NA,1,0,0,0,0,2 3 5,NA,NA,0,1,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9a1a5685-e05b-11ec-9416-9440c9ab47f0
1156302,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,saja,nagelo,handeni,NA,1,0,0,0,0,2 3 5,NA,NA,0,1,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,976d3dd3-e05b-11ec-9416-9440c9ab47f0
1156303,3,NA,NA,0,0,1,0,0,0,0,0,3,NA,mzia,mzia,mvomero,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,2,NA,mkwaja,mkwaja,tanga.mjini,1,NA,0,1,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,4,9eea64fd-e05b-11ec-9416-9440c9ab47f0
1156304,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,saja,tanga,kilindi,NA,1,0,0,0,0,-66 1,Kununua na kuuza mbuzi na kondoo,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,3,NA,NA,0,0,1,0,0,0,1,NA,saja,tanga,kilindi,1,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,2,a454cd5e-e05b-11ec-9416-9440c9ab47f0
1156305,4;-66,Kwenda kufuga,breeding,0,0,0,1,0,0,0,0,3,NA,mzia,mzia,mvomero,NA,0,0,1,0,0,6,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,1,NA,mbeha,mbeha,mvomero,1,NA,1,0,0,0,0,3 2,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,1,8a0b7d4e-e05b-11ec-9416-9440c9ab47f0
1156306,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,gohe,gohee,kilindi,1,NA,1,0,0,0,0,-66 8,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,915d1a6c-e05b-11ec-9416-9440c9ab47f0
1156307,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,njaula,mzia,mvomero,NA,1,0,0,0,0,2 3 5,NA,NA,0,1,1,0,1,0,0,0,0,0,0,0,1,-66,Pikipiki,other,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9d72c13e-e05b-11ec-9416-9440c9ab47f0
1156308,3,NA,NA,0,0,1,0,0,0,0,0,2,NA,mkata,mkata,handeni,NA,0,1,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,2,NA,mkata,mkata,handeni,1,NA,0,1,0,0,0,6,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,3,84aa759c-e05b-11ec-9416-9440c9ab47f0
1156309,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,kakonji,mzia,mvomero,NA,1,0,0,0,0,2 3 5,NA,NA,0,1,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,993d8bb8-e05b-11ec-9416-9440c9ab47f0
1156310,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mzia,mzia,mvomero,NA,1,0,0,0,0,2 3 5,NA,NA,0,1,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9f0d6e35-e05b-11ec-9416-9440c9ab47f0
1156311,3,NA,NA,0,0,1,0,0,0,0,0,3,NA,mzia,mzia,mvomero,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,0,0,1,0,0,0,3,NA,handeni,handeni,handeni,1,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,4,a342dd5e-e05b-11ec-9416-9440c9ab47f0
1156312,3,NA,NA,0,0,1,0,0,0,0,0,3,NA,megelo,migelo,NA,NA,0,0,1,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,3,NA,handeni,handeni,tanga,1,NA,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,NA,8deb0960-e05b-11ec-9416-9440c9ab47f0
1156313,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mzia,mzia,mvomero,NA,1,0,0,0,0,2 3 5,NA,NA,0,1,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,938ec801-e05b-11ec-9416-9440c9ab47f0
1156320,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,mziha.nyumbani,mziha,mvomero,1,NA,1,0,0,0,0,2 -66,Benji( akiba),savings,0,1,0,0,0,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,9afa9a1c-e05b-11ec-9416-9440c9ab47f0
1156321,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mziha.nyumbani,mziha,mvomero,NA,1,0,0,0,0,2 4 5,NA,NA,0,1,0,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9dd1d605-e05b-11ec-9416-9440c9ab47f0
1156322,3;2;1;4,NA,NA,1,1,1,1,0,0,0,1,-66,Njiani ( kijiji cha mziha wakati anaelekea mnada wa mziha),kijiji.mziha,mziha,mvomero,village,1,0,0,0,0,1 2 4,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,1,NA,mjimpya,kanga,mvomero,1,NA,1,0,0,0,0,1 2 5 6,NA,NA,1,1,0,0,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,9263ea53-e05b-11ec-9416-9440c9ab47f0
1156323,1;2;3;4,NA,NA,1,1,1,1,0,0,0,1,1,NA,bwage.nyumbani,mziha,mvomero,NA,1,0,0,0,0,1 2 3 5 7,NA,NA,1,1,1,0,1,0,1,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,1,NA,bwage.nyumbani,mziha,mvomero,1,NA,1,0,0,0,0,1 3 5 6,NA,NA,1,0,1,0,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,a493c40d-e05b-11ec-9416-9440c9ab47f0
1156324,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,gole,mkata,handeni,NA,1,0,0,0,0,2 3 5,NA,NA,0,1,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,a05643c4-e05b-11ec-9416-9440c9ab47f0
1156325,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,sagamaganga.nyumbani,signal,ifakara,NA,1,0,0,0,0,2 3 5 4,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,1,2,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,84218c51-e05b-11ec-9416-9440c9ab47f0
1156326,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mlombiro,mtibwa,mvomero,NA,1,0,0,0,0,2 3 5 4,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9bbb219b-e05b-11ec-9416-9440c9ab47f0
1156327,1;3;4;2,NA,NA,1,1,1,1,0,0,0,1,1,NA,kibindu,kibindu,chalinze,NA,1,0,0,0,0,1 2 3 5 6,NA,NA,1,1,1,0,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,1,NA,kibindu,kibindu,chalinze,1,NA,1,0,0,0,0,1 2 3 5 6,NA,NA,1,1,1,0,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,a0cbe834-e05b-11ec-9416-9440c9ab47f0
1156328,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,bwage.nyumbani,kanga,mvomero,NA,1,0,0,0,0,2 3 4,NA,NA,0,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,8665270c-e05b-11ec-9416-9440c9ab47f0
1156329,1;3;2;4,NA,NA,1,1,1,1,0,0,0,1,3,NA,mziha,mziha,mvomero,NA,0,0,1,0,0,1 2 3 4 5 6,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0,1,-66,Hasafirishi,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,1 6,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,-66,Hasafirishi,NA,0,0,0,0,0,0,0,0,4,9efc2dad-e05b-11ec-9416-9440c9ab47f0
1156330,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,mziha.nyumbani,mziha,mvomero,1,NA,1,0,0,0,0,2 3 5 6,NA,NA,0,1,1,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,NA,871da2e4-e05b-11ec-9416-9440c9ab47f0
1156331,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,kibatula.nyumbani,mziha,mvomero,NA,1,0,0,0,0,2 3 5,NA,NA,0,1,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9868d409-e05b-11ec-9416-9440c9ab47f0
1156332,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mlombiro.nyumbani,mtibwa,mvomero,NA,1,0,0,0,0,2 3 4 5,NA,NA,0,1,1,1,1,0,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,9fc92a93-e05b-11ec-9416-9440c9ab47f0
1156333,1;2;3;4,NA,NA,1,1,1,1,0,0,0,1,1,NA,njeula.nyumbani,mziha,mvomero,NA,1,0,0,0,0,1 2 3 4 5 6,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,1,NA,njeula.nyumbani,mziha,mvomero,1,NA,1,0,0,0,0,1 2 3 5 6 -66,"Akiba, ufahari wa kuwa na mifugo mingi",savings,1,1,1,0,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,9ea8befb-e05b-11ec-9416-9440c9ab47f0
1156334,1;2;4;3,NA,NA,1,1,1,1,0,0,0,1,3,NA,kwarugulu,negolo,kilindi,NA,0,0,1,0,0,1 2 3 4 5 6,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,1,NA,kwarugulu.nyumbani,negolo,kilindi,1,NA,1,0,0,0,0,1 2 3 5 6 -66,Akiba ( benki ya mifugo),savings,1,1,1,0,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,87b0b9a8-e05b-11ec-9416-9440c9ab47f0
1156335,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,njeula.nyumbani,mziha,mvomero,1,NA,1,0,0,0,0,2 6 5,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,4,9dc6b5cc-e05b-11ec-9416-9440c9ab47f0
1156362,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,babayu,babayu,bahi,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,c4693086-e124-11ec-9416-9440c9ab47f0
1156363,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,gawai,chihanga,manispaa.ya.dodoma,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,-66,Bodaboda,other,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,b95926c5-e124-11ec-9416-9440c9ab47f0
1156364,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,gawai,chihanga,manispaa.ya.dodoma,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,c0a20b1a-e124-11ec-9416-9440c9ab47f0
1156365,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,gawai,chihanga,manispaa.ya.dodoma,1,NA,1,0,0,0,0,3,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,b76858a5-e124-11ec-9416-9440c9ab47f0
1156366,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,mkondai,zanka,bahi,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,-66,Baiskeli,other,0,0,0,0,0,0,1,0,1,d1e2c79d-e124-11ec-9416-9440c9ab47f0
1156367,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,kisima.cha.ndege,mundemu,bahi,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,b669e16f-e124-11ec-9416-9440c9ab47f0
1156368,3,NA,NA,0,0,1,0,0,0,0,0,1,NA,msisi,msisi,bahi,NA,1,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,1,c8d36e32-e124-11ec-9416-9440c9ab47f0
1156369,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mayamaya,zanka,bahi,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,c0e60afd-e124-11ec-9416-9440c9ab47f0
1156370,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mkondai,zanka,bahi,NA,1,0,0,0,0,4,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,c70e4b95-e124-11ec-9416-9440c9ab47f0
1156371,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,zanka,zanka,bahi,NA,1,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,c8ca4f55-e124-11ec-9416-9440c9ab47f0
1156377,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,mziha.kwakonji,mziha,mvomero,1,NA,1,0,0,0,0,-66,Kwa ajili ya matambiko,religious,0,0,0,0,0,1,1,0,0,0,0,0,1,1,NA,NA,1,0,0,0,0,0,0,0,1,c4d96f78-e124-11ec-9416-9440c9ab47f0
1156378,1,NA,NA,1,0,0,0,0,0,0,0,1,NA,mziha,mziha,mvomero,NA,1,0,0,0,0,-66 2 5,Anauza kukidhi shida mbali mbali,other,0,1,0,0,1,1,0,0,0,0,0,1,1,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,b4b2f323-e124-11ec-9416-9440c9ab47f0
1156379,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,NA,kwarugulu,negero,kilindi,1,NA,1,0,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,3,ceb7abb3-e124-11ec-9416-9440c9ab47f0
1156380,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,2,NA,bagamoyo,bagamoyo,pwani,1,NA,0,1,0,0,0,5,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,2,NA,NA,0,1,0,0,0,0,0,0,1,c127efc7-e124-11ec-9416-9440c9ab47f0
1156381,3,NA,NA,0,0,1,0,0,0,0,0,NA,NA,mziha,mziha,mvomero,NA,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,0,3,bce61bde-e124-11ec-9416-9440c9ab47f0
