"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","7. What is your main reason for buying these small ruminants? (see mrktc_lkpbuy_reason)","Unique Row Identifier (UUID)"
"999435","1","1","1","f9ff1f5a-beed-11eb-8cbd-5cb901ddeae0"
"999435","1","1","4","f9ff3789-beed-11eb-8cbd-5cb901ddeae0"
"999435","1","1","5","f9ff4d55-beed-11eb-8cbd-5cb901ddeae0"
"999436","1","1","1","fee61759-beed-11eb-8cbd-5cb901ddeae0"
"999436","1","1","5","fee62b19-beed-11eb-8cbd-5cb901ddeae0"
"999437","1","1","8","f8a00e5c-beed-11eb-8cbd-5cb901ddeae0"
"999438","1","1","1","f94f42a5-beed-11eb-8cbd-5cb901ddeae0"
"999438","1","1","5","f94f5447-beed-11eb-8cbd-5cb901ddeae0"
"999439","1","1","1","f85c1d01-beed-11eb-8cbd-5cb901ddeae0"
"999439","1","1","5","f85c2e28-beed-11eb-8cbd-5cb901ddeae0"
"999440","1","1","1","f8b2ce93-beed-11eb-8cbd-5cb901ddeae0"
"999440","1","1","4","f8b2f7ad-beed-11eb-8cbd-5cb901ddeae0"
"999440","1","1","5","f8b2e50d-beed-11eb-8cbd-5cb901ddeae0"
"999441","1","1","1","fda8cbea-beed-11eb-8cbd-5cb901ddeae0"
"999441","1","1","5","fda8dfda-beed-11eb-8cbd-5cb901ddeae0"
"999442","1","1","1","fa77512e-beed-11eb-8cbd-5cb901ddeae0"
"999442","1","1","5","fa776285-beed-11eb-8cbd-5cb901ddeae0"
"999943","1","1","-66","fc29e358-beed-11eb-8cbd-5cb901ddeae0"
"999945","1","1","6","fa54a0ac-beed-11eb-8cbd-5cb901ddeae0"
"999947","1","1","1","f862bcb1-beed-11eb-8cbd-5cb901ddeae0"
"1000114","1","1","4","f8a412ed-beed-11eb-8cbd-5cb901ddeae0"
"1000115","1","1","1","fc33cbe7-beed-11eb-8cbd-5cb901ddeae0"
"1000116","1","1","-66","fde29f23-beed-11eb-8cbd-5cb901ddeae0"
"1000118","1","1","1","fedda592-beed-11eb-8cbd-5cb901ddeae0"
"1000119","1","1","2","fc6e56df-beed-11eb-8cbd-5cb901ddeae0"
"1000119","1","1","3","fc6e6ae2-beed-11eb-8cbd-5cb901ddeae0"
"1000121","1","1","8","f92a7837-beed-11eb-8cbd-5cb901ddeae0"
"1000122","1","1","-66","fb1f5369-beed-11eb-8cbd-5cb901ddeae0"
"1000123","1","1","-66","fa3e142a-beed-11eb-8cbd-5cb901ddeae0"
"1000424","1","1","-66","fc6b4160-beed-11eb-8cbd-5cb901ddeae0"
"1000425","1","1","-66","f88b1e6a-beed-11eb-8cbd-5cb901ddeae0"
"1000425","1","1","6","f88b2ff0-beed-11eb-8cbd-5cb901ddeae0"
"1000426","1","1","-66","fe7ebc75-beed-11eb-8cbd-5cb901ddeae0"
"1000427","1","1","-66","f8b723c0-beed-11eb-8cbd-5cb901ddeae0"
"1000428","1","1","-66","fba5e0e1-beed-11eb-8cbd-5cb901ddeae0"
"1000431","1","1","-66","fefd7cb7-beed-11eb-8cbd-5cb901ddeae0"
"1000433","1","1","6","fe9696bb-beed-11eb-8cbd-5cb901ddeae0"
"1000434","1","1","1","f8808b85-beed-11eb-8cbd-5cb901ddeae0"
"1000434","1","1","4","f880a187-beed-11eb-8cbd-5cb901ddeae0"
"1000434","1","1","8","f880b831-beed-11eb-8cbd-5cb901ddeae0"
"1000435","1","1","-66","fac6c273-beed-11eb-8cbd-5cb901ddeae0"
"1000436","1","1","-66","febc9d4d-beed-11eb-8cbd-5cb901ddeae0"
"1000436","1","1","6","febc8d38-beed-11eb-8cbd-5cb901ddeae0"
"1000438","1","1","-66","fa609cf6-beed-11eb-8cbd-5cb901ddeae0"
"1000508","1","1","1","fe40729f-beed-11eb-8cbd-5cb901ddeae0"
"1000508","1","1","5","fe4087f5-beed-11eb-8cbd-5cb901ddeae0"
"1000508","1","1","6","fe40980e-beed-11eb-8cbd-5cb901ddeae0"
"1000512","1","1","1","f8f11c34-beed-11eb-8cbd-5cb901ddeae0"
"1000514","1","1","6","f96837d0-beed-11eb-8cbd-5cb901ddeae0"
"1000515","1","1","6","f824b9df-beed-11eb-8cbd-5cb901ddeae0"
"1000516","1","1","1","f9c7f161-beed-11eb-8cbd-5cb901ddeae0"
"1000516","1","1","6","f9c7e14c-beed-11eb-8cbd-5cb901ddeae0"
"1000517","1","1","-66","fc63e2a0-beed-11eb-8cbd-5cb901ddeae0"
"1000518","1","1","6","fc1bb3e2-beed-11eb-8cbd-5cb901ddeae0"
"1000519","1","1","6","fb63f07c-beed-11eb-8cbd-5cb901ddeae0"
"1000520","1","1","6","f97aab13-beed-11eb-8cbd-5cb901ddeae0"
"1000522","1","1","-66","fece322c-beed-11eb-8cbd-5cb901ddeae0"
"1000522","1","1","5","fece455b-beed-11eb-8cbd-5cb901ddeae0"
"1000522","1","1","6","fece2297-beed-11eb-8cbd-5cb901ddeae0"
"1000523","1","1","6","fb7e97d8-beed-11eb-8cbd-5cb901ddeae0"
"1000524","1","1","6","f9deb2b2-beed-11eb-8cbd-5cb901ddeae0"
"1000525","1","1","1","fad4221e-beed-11eb-8cbd-5cb901ddeae0"
"1000525","1","1","2","fad40d33-beed-11eb-8cbd-5cb901ddeae0"
"1000525","1","1","4","fad442cf-beed-11eb-8cbd-5cb901ddeae0"
"1000525","1","1","6","fad43374-beed-11eb-8cbd-5cb901ddeae0"
"1000527","1","1","1","fab8afbc-beed-11eb-8cbd-5cb901ddeae0"
"1000527","1","1","2","fab8bcbe-beed-11eb-8cbd-5cb901ddeae0"
"1000527","1","1","6","fab8ce2e-beed-11eb-8cbd-5cb901ddeae0"
"1000528","1","1","1","fa63f9b2-beed-11eb-8cbd-5cb901ddeae0"
"1000528","1","1","2","fa640c05-beed-11eb-8cbd-5cb901ddeae0"
"1000528","1","1","6","fa642941-beed-11eb-8cbd-5cb901ddeae0"
"1000529","1","1","-66","fa3a4e51-beed-11eb-8cbd-5cb901ddeae0"
"1000529","1","1","1","fa3a3d9d-beed-11eb-8cbd-5cb901ddeae0"
"1000530","1","1","1","f943a010-beed-11eb-8cbd-5cb901ddeae0"
"1000530","1","1","4","f943af1a-beed-11eb-8cbd-5cb901ddeae0"
"1000530","1","1","5","f943bccd-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","1","fd2f79c0-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","4","fd2f8b94-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","5","fd2f9bdd-beed-11eb-8cbd-5cb901ddeae0"
"1000531","1","1","6","fd2fbab9-beed-11eb-8cbd-5cb901ddeae0"
"1000533","1","1","1","f9e9915d-beed-11eb-8cbd-5cb901ddeae0"
"1000533","1","1","2","f9e9a21f-beed-11eb-8cbd-5cb901ddeae0"
"1000533","1","1","4","f9e9c226-beed-11eb-8cbd-5cb901ddeae0"
"1000533","1","1","5","f9e9b333-beed-11eb-8cbd-5cb901ddeae0"
"1000533","1","1","6","f9e9d13f-beed-11eb-8cbd-5cb901ddeae0"
"1000534","1","1","1","fe6c2c42-beed-11eb-8cbd-5cb901ddeae0"
"1000534","1","1","4","fe6c5052-beed-11eb-8cbd-5cb901ddeae0"
"1000534","1","1","5","fe6c3dc1-beed-11eb-8cbd-5cb901ddeae0"
"1000535","1","1","1","fc776cea-beed-11eb-8cbd-5cb901ddeae0"
"1000535","1","1","4","fc778db4-beed-11eb-8cbd-5cb901ddeae0"
"1000535","1","1","5","fc777dfb-beed-11eb-8cbd-5cb901ddeae0"
"1000536","1","1","6","fae61611-beed-11eb-8cbd-5cb901ddeae0"
"1000538","1","1","6","fdfc2bb0-beed-11eb-8cbd-5cb901ddeae0"
"1000540","1","1","1","fbf0f0f0-beed-11eb-8cbd-5cb901ddeae0"
"1000540","1","1","5","fbf0de28-beed-11eb-8cbd-5cb901ddeae0"
"1000544","1","1","1","fcccc69d-beed-11eb-8cbd-5cb901ddeae0"
"1000544","1","1","4","fcccd7f6-beed-11eb-8cbd-5cb901ddeae0"
"1000544","1","1","5","fccce6a9-beed-11eb-8cbd-5cb901ddeae0"
"1000637","1","1","3","fe557742-beed-11eb-8cbd-5cb901ddeae0"
"1000637","1","1","5","fe5568cc-beed-11eb-8cbd-5cb901ddeae0"
"1000639","1","1","1","fe0dc8ee-beed-11eb-8cbd-5cb901ddeae0"
"1000639","1","1","6","fe0db22c-beed-11eb-8cbd-5cb901ddeae0"
"1000641","1","1","2","fa21c49e-beed-11eb-8cbd-5cb901ddeae0"
"1000641","1","1","6","fa21d443-beed-11eb-8cbd-5cb901ddeae0"
"1000649","1","1","6","fd0cbbaf-beed-11eb-8cbd-5cb901ddeae0"
"1000651","1","1","2","f9f87af4-beed-11eb-8cbd-5cb901ddeae0"
"1000651","1","1","6","f9f88a0f-beed-11eb-8cbd-5cb901ddeae0"
"1000652","1","1","6","fdd30a18-beed-11eb-8cbd-5cb901ddeae0"
"1000668","1","1","4","fc04344f-beed-11eb-8cbd-5cb901ddeae0"
"1000668","1","1","5","fc044769-beed-11eb-8cbd-5cb901ddeae0"
"1000791","1","1","2","f9a70a8a-beed-11eb-8cbd-5cb901ddeae0"
"1000791","1","1","6","f9a6f910-beed-11eb-8cbd-5cb901ddeae0"
"1000793","1","1","-66","fe48ee98-beed-11eb-8cbd-5cb901ddeae0"
"1000793","1","1","6","fe48daeb-beed-11eb-8cbd-5cb901ddeae0"
"1000794","1","1","6","fa6f8b25-beed-11eb-8cbd-5cb901ddeae0"
"1000796","1","1","2","fa4d7c57-beed-11eb-8cbd-5cb901ddeae0"
"1000796","1","1","6","fa4d8cae-beed-11eb-8cbd-5cb901ddeae0"
"1000797","1","1","2","fbde33fe-beed-11eb-8cbd-5cb901ddeae0"
"1000797","1","1","4","fbde459b-beed-11eb-8cbd-5cb901ddeae0"
"1000797","1","1","6","fbde1cd6-beed-11eb-8cbd-5cb901ddeae0"
"1000798","1","1","-66","fbe57018-beed-11eb-8cbd-5cb901ddeae0"
"1000800","1","1","-66","fc14ec12-beed-11eb-8cbd-5cb901ddeae0"
"1000801","1","1","-66","fcec4bd1-beed-11eb-8cbd-5cb901ddeae0"
"1000802","1","1","1","fcd50177-beed-11eb-8cbd-5cb901ddeae0"
"1000803","1","1","-66","fe5157ba-beed-11eb-8cbd-5cb901ddeae0"
"1000803","1","1","1","fe5142f6-beed-11eb-8cbd-5cb901ddeae0"
"1000804","1","1","-66","fe38d002-beed-11eb-8cbd-5cb901ddeae0"
"1000805","1","1","-66","faada107-beed-11eb-8cbd-5cb901ddeae0"
"1000806","1","1","-66","fb007e03-beed-11eb-8cbd-5cb901ddeae0"
"1000807","1","1","-66","fc851662-beed-11eb-8cbd-5cb901ddeae0"
"1000809","1","1","-66","fa68176b-beed-11eb-8cbd-5cb901ddeae0"
"1000811","1","1","-66","feaab684-beed-11eb-8cbd-5cb901ddeae0"
"1000812","1","1","-66","fddebc59-beed-11eb-8cbd-5cb901ddeae0"
"1003610","1","1","3","f9230152-beed-11eb-8cbd-5cb901ddeae0"
"1003610","1","1","4","f92310f9-beed-11eb-8cbd-5cb901ddeae0"
"1003610","1","1","5","f92320ef-beed-11eb-8cbd-5cb901ddeae0"
"1003610","1","1","6","f923309e-beed-11eb-8cbd-5cb901ddeae0"
"1003610","1","1","8","f9233fab-beed-11eb-8cbd-5cb901ddeae0"
"1003611","1","1","3","fa1e120d-beed-11eb-8cbd-5cb901ddeae0"
"1003611","1","1","4","fa1e251d-beed-11eb-8cbd-5cb901ddeae0"
"1003611","1","1","5","fa1e3479-beed-11eb-8cbd-5cb901ddeae0"
"1003611","1","1","6","fa1e4165-beed-11eb-8cbd-5cb901ddeae0"
"1003611","1","1","8","fa1e505d-beed-11eb-8cbd-5cb901ddeae0"
"1003612","1","1","5","fc2d1f66-beed-11eb-8cbd-5cb901ddeae0"
"1003612","1","1","6","fc2d2f58-beed-11eb-8cbd-5cb901ddeae0"
"1003612","1","1","8","fc2d3d21-beed-11eb-8cbd-5cb901ddeae0"
"1003613","1","1","3","fbfc9892-beed-11eb-8cbd-5cb901ddeae0"
"1003613","1","1","4","fbfcafb5-beed-11eb-8cbd-5cb901ddeae0"
"1003613","1","1","5","fbfccac5-beed-11eb-8cbd-5cb901ddeae0"
"1003613","1","1","6","fbfce48d-beed-11eb-8cbd-5cb901ddeae0"
"1003613","1","1","8","fbfcfda3-beed-11eb-8cbd-5cb901ddeae0"
"1003614","1","1","3","fb03a7e5-beed-11eb-8cbd-5cb901ddeae0"
"1003614","1","1","4","fb03b9fb-beed-11eb-8cbd-5cb901ddeae0"
"1003614","1","1","5","fb03cbba-beed-11eb-8cbd-5cb901ddeae0"
"1003614","1","1","8","fb03e2f4-beed-11eb-8cbd-5cb901ddeae0"
"1003615","1","1","3","fb9652bc-beed-11eb-8cbd-5cb901ddeae0"
"1003615","1","1","5","fb9664de-beed-11eb-8cbd-5cb901ddeae0"
"1003615","1","1","6","fb9678cc-beed-11eb-8cbd-5cb901ddeae0"
"1003615","1","1","8","fb968a1e-beed-11eb-8cbd-5cb901ddeae0"
"1003616","1","1","3","fde9cb7f-beed-11eb-8cbd-5cb901ddeae0"
"1003616","1","1","4","fde9931c-beed-11eb-8cbd-5cb901ddeae0"
"1003616","1","1","5","fde9a7fa-beed-11eb-8cbd-5cb901ddeae0"
"1003616","1","1","6","fde9ba54-beed-11eb-8cbd-5cb901ddeae0"
"1003618","1","1","4","f96eab02-beed-11eb-8cbd-5cb901ddeae0"
"1003618","1","1","5","f96ebc38-beed-11eb-8cbd-5cb901ddeae0"
"1003618","1","1","7","f96ecce4-beed-11eb-8cbd-5cb901ddeae0"
"1003618","1","1","8","f96edd11-beed-11eb-8cbd-5cb901ddeae0"
"1003619","1","1","3","f99e610d-beed-11eb-8cbd-5cb901ddeae0"
"1003619","1","1","4","f99e7264-beed-11eb-8cbd-5cb901ddeae0"
"1003619","1","1","8","f99e8479-beed-11eb-8cbd-5cb901ddeae0"
"1003621","1","1","4","f9dadb74-beed-11eb-8cbd-5cb901ddeae0"
"1003621","1","1","5","f9dacd16-beed-11eb-8cbd-5cb901ddeae0"
"1003621","1","1","8","f9daebc9-beed-11eb-8cbd-5cb901ddeae0"
"1007769","1","1","1","f9e59f08-beed-11eb-8cbd-5cb901ddeae0"
"1007770","1","1","1","fa7fd2d7-beed-11eb-8cbd-5cb901ddeae0"
"1007770","1","1","2","fa7fc26f-beed-11eb-8cbd-5cb901ddeae0"
"1007770","1","1","4","fa7fb3e3-beed-11eb-8cbd-5cb901ddeae0"
"1007771","1","1","4","fc8d5f65-beed-11eb-8cbd-5cb901ddeae0"
"1007771","1","1","8","fc8d6e7f-beed-11eb-8cbd-5cb901ddeae0"
"1007776","1","1","-66","fda0c4a1-beed-11eb-8cbd-5cb901ddeae0"
"1007777","1","1","8","f9374851-beed-11eb-8cbd-5cb901ddeae0"
"1007782","1","1","4","fc588106-beed-11eb-8cbd-5cb901ddeae0"
"1007782","1","1","5","fc58950a-beed-11eb-8cbd-5cb901ddeae0"
"1007789","1","1","1","fe648f8e-beed-11eb-8cbd-5cb901ddeae0"
"1007835","1","1","5","fe90627a-beed-11eb-8cbd-5cb901ddeae0"
"1007836","1","1","1","f905929f-beed-11eb-8cbd-5cb901ddeae0"
"1007840","1","1","5","feb86c24-beed-11eb-8cbd-5cb901ddeae0"
"1007841","1","1","1","fe0670b5-beed-11eb-8cbd-5cb901ddeae0"
"1007865","1","1","2","fbc346b0-beed-11eb-8cbd-5cb901ddeae0"
"1007867","1","1","1","fc49ff9c-beed-11eb-8cbd-5cb901ddeae0"
"1007870","1","1","-66","faea328d-beed-11eb-8cbd-5cb901ddeae0"
"1007873","1","1","1","fab4ab3a-beed-11eb-8cbd-5cb901ddeae0"
"1007879","1","1","4","fcd0beba-beed-11eb-8cbd-5cb901ddeae0"
"1007880","1","1","1","f92ea2ba-beed-11eb-8cbd-5cb901ddeae0"
"1007882","1","1","8","fe77b2b2-beed-11eb-8cbd-5cb901ddeae0"
"1007889","1","1","1","f81a1ed1-beed-11eb-8cbd-5cb901ddeae0"
"1007890","1","1","6","f9971ad7-beed-11eb-8cbd-5cb901ddeae0"
"1007892","1","1","8","fdd70487-beed-11eb-8cbd-5cb901ddeae0"
"1007894","1","1","1","fb0ba741-beed-11eb-8cbd-5cb901ddeae0"
"1007966","1","1","1","f849faa4-beed-11eb-8cbd-5cb901ddeae0"
"1007970","1","1","1","fe29784c-beed-11eb-8cbd-5cb901ddeae0"
"1007971","1","1","1","faa06c2e-beed-11eb-8cbd-5cb901ddeae0"
"1007971","1","1","2","faa055bc-beed-11eb-8cbd-5cb901ddeae0"
"1007971","1","1","4","faa03dd7-beed-11eb-8cbd-5cb901ddeae0"
"1007972","1","1","4","fc104cf3-beed-11eb-8cbd-5cb901ddeae0"
"1007972","1","1","8","fc105f3c-beed-11eb-8cbd-5cb901ddeae0"
"1007975","1","1","-66","fce88897-beed-11eb-8cbd-5cb901ddeae0"
"1007976","1","1","8","fa2b702f-beed-11eb-8cbd-5cb901ddeae0"
"1007979","1","1","4","fb1b9c9e-beed-11eb-8cbd-5cb901ddeae0"
"1007979","1","1","5","fb1baee7-beed-11eb-8cbd-5cb901ddeae0"
"1007987","1","1","5","f854f699-beed-11eb-8cbd-5cb901ddeae0"
"1007988","1","1","1","f947d588-beed-11eb-8cbd-5cb901ddeae0"
"1007992","1","1","5","fcf5c921-beed-11eb-8cbd-5cb901ddeae0"
"1007993","1","1","1","fbe8e733-beed-11eb-8cbd-5cb901ddeae0"
"1008009","1","1","2","fe1f59e0-beed-11eb-8cbd-5cb901ddeae0"
"1008010","1","1","1","fad02385-beed-11eb-8cbd-5cb901ddeae0"
"1008012","1","1","-66","f91811d4-beed-11eb-8cbd-5cb901ddeae0"
"1008014","1","1","1","fbb08dc0-beed-11eb-8cbd-5cb901ddeae0"
"1008018","1","1","4","fcc4d148-beed-11eb-8cbd-5cb901ddeae0"
"1008019","1","1","1","fbbc4367-beed-11eb-8cbd-5cb901ddeae0"
"1008020","1","1","8","fb4760c0-beed-11eb-8cbd-5cb901ddeae0"
"1008025","1","1","8","f81727da-beed-11eb-8cbd-5cb901ddeae0"
"1008026","1","1","1","f9d2dc5d-beed-11eb-8cbd-5cb901ddeae0"
"1010263","1","1","1","0c9287d3-c18a-11eb-8cbd-5cb901ddeae0"
"1010263","1","1","4","0c9277fe-c18a-11eb-8cbd-5cb901ddeae0"
"1010264","1","1","1","0f9d2782-c18a-11eb-8cbd-5cb901ddeae0"
"1010265","1","1","1","0d3096b7-c18a-11eb-8cbd-5cb901ddeae0"
"1010266","1","1","4","118f84d8-c18a-11eb-8cbd-5cb901ddeae0"
"1010267","1","1","1","0e10497b-c18a-11eb-8cbd-5cb901ddeae0"
"1010267","1","1","4","0e103bbd-c18a-11eb-8cbd-5cb901ddeae0"
"1010268","1","1","1","1187449d-c18a-11eb-8cbd-5cb901ddeae0"
"1010270","1","1","1","0c50c72b-c18a-11eb-8cbd-5cb901ddeae0"
"1010271","1","1","1","115f94be-c18a-11eb-8cbd-5cb901ddeae0"
"1010273","1","1","1","0dcd3c90-c18a-11eb-8cbd-5cb901ddeae0"
"1010635","1","1","1","39d201ce-c253-11eb-8cbd-5cb901ddeae0"
"1010636","1","1","1","418aa8e3-c253-11eb-8cbd-5cb901ddeae0"
"1010637","1","1","1","4007d730-c253-11eb-8cbd-5cb901ddeae0"
"1010638","1","1","7","3bae1ee9-c253-11eb-8cbd-5cb901ddeae0"
"1010639","1","1","4","3f863851-c253-11eb-8cbd-5cb901ddeae0"
"1010640","1","1","1","3cb1f4d6-c253-11eb-8cbd-5cb901ddeae0"
"1010642","1","1","1","3f990126-c253-11eb-8cbd-5cb901ddeae0"
"1010643","1","1","1","41763d74-c253-11eb-8cbd-5cb901ddeae0"
"1010644","1","1","1","3c943349-c253-11eb-8cbd-5cb901ddeae0"
"1010645","1","1","1","3a5f8e36-c253-11eb-8cbd-5cb901ddeae0"
"1010646","1","1","1","3f59acb1-c253-11eb-8cbd-5cb901ddeae0"
"1010648","1","1","1","3e271d62-c253-11eb-8cbd-5cb901ddeae0"
"1010794","1","1","1","3efa50a5-c253-11eb-8cbd-5cb901ddeae0"
"1010795","1","1","1","4275e82c-c253-11eb-8cbd-5cb901ddeae0"
"1010797","1","1","1","3db0ff55-c253-11eb-8cbd-5cb901ddeae0"
"1010798","1","1","1","3f3cfac4-c253-11eb-8cbd-5cb901ddeae0"
"1010799","1","1","1","40c07d78-c253-11eb-8cbd-5cb901ddeae0"
"1010800","1","1","1","3a006a2f-c253-11eb-8cbd-5cb901ddeae0"
"1010801","1","1","1","3f48ca4e-c253-11eb-8cbd-5cb901ddeae0"
"1010802","1","1","5","415fb8af-c253-11eb-8cbd-5cb901ddeae0"
"1010802","1","1","7","415faa4b-c253-11eb-8cbd-5cb901ddeae0"
"1010803","1","1","1","3b7a9e22-c253-11eb-8cbd-5cb901ddeae0"
"1010804","1","1","1","3c4eab3f-c253-11eb-8cbd-5cb901ddeae0"
"1010805","1","1","1","3fcd1a60-c253-11eb-8cbd-5cb901ddeae0"
"1010807","1","1","1","408b1567-c253-11eb-8cbd-5cb901ddeae0"
"1010807","1","1","5","408c2924-c253-11eb-8cbd-5cb901ddeae0"
"1010809","1","1","1","3fb73988-c253-11eb-8cbd-5cb901ddeae0"
"1010810","1","1","1","41ff3acd-c253-11eb-8cbd-5cb901ddeae0"
"1010810","1","1","7","41ff4eac-c253-11eb-8cbd-5cb901ddeae0"
"1010811","1","1","4","41d37f67-c253-11eb-8cbd-5cb901ddeae0"
"1010812","1","1","8","3d6cd18c-c253-11eb-8cbd-5cb901ddeae0"
"1010813","1","1","1","3e15ecb7-c253-11eb-8cbd-5cb901ddeae0"
"1010814","1","1","1","3ecf9f7e-c253-11eb-8cbd-5cb901ddeae0"
"1010815","1","1","1","3f7abdcc-c253-11eb-8cbd-5cb901ddeae0"
"1010816","1","1","1","4190720b-c253-11eb-8cbd-5cb901ddeae0"
"1010817","1","1","1","3eb05ab5-c253-11eb-8cbd-5cb901ddeae0"
"1010818","1","1","1","3f278801-c253-11eb-8cbd-5cb901ddeae0"
"1010819","1","1","2","3f016399-c253-11eb-8cbd-5cb901ddeae0"
"1010819","1","1","5","3f017cf5-c253-11eb-8cbd-5cb901ddeae0"
"1010820","1","1","1","41f3b700-c253-11eb-8cbd-5cb901ddeae0"
"1010821","1","1","1","42be7b66-c253-11eb-8cbd-5cb901ddeae0"
"1010822","1","1","1","3ffd8240-c253-11eb-8cbd-5cb901ddeae0"
"1010823","1","1","2","423441dc-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","1","406b4f1a-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","3","406b1ed4-c253-11eb-8cbd-5cb901ddeae0"
"1010877","1","1","8","406b0de3-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","1","40757e7b-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","3","40757208-c253-11eb-8cbd-5cb901ddeae0"
"1010878","1","1","8","40756540-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","1","428179e1-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","3","42816d1d-c253-11eb-8cbd-5cb901ddeae0"
"1010879","1","1","8","42815f1e-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","1","4084f841-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","3","4084dec8-c253-11eb-8cbd-5cb901ddeae0"
"1010880","1","1","8","4084ebef-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","1","3e3eb6c6-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","3","3e3e9a1d-c253-11eb-8cbd-5cb901ddeae0"
"1010881","1","1","8","3e3ea880-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","1","41a39c6a-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","3","41a35fda-c253-11eb-8cbd-5cb901ddeae0"
"1010882","1","1","8","41a38ead-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","1","3b35bbcf-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","3","3b359028-c253-11eb-8cbd-5cb901ddeae0"
"1010883","1","1","8","3b35ab98-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","1","3d6075c5-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","3","3d6094cf-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","5","3d60a41d-c253-11eb-8cbd-5cb901ddeae0"
"1010884","1","1","8","3d6085ae-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","1","40f9ec78-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","3","40f9f8de-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","4","40fa062c-c253-11eb-8cbd-5cb901ddeae0"
"1010885","1","1","8","40fa12e6-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","1","3e10f33c-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","3","3e110289-c253-11eb-8cbd-5cb901ddeae0"
"1010886","1","1","8","3e110f9f-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","1","412c8219-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","3","412c9009-c253-11eb-8cbd-5cb901ddeae0"
"1010887","1","1","7","412ccee8-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","1","3be608cd-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","3","3be61821-c253-11eb-8cbd-5cb901ddeae0"
"1010888","1","1","8","3be6893d-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","1","3a0cd8fe-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","3","3a0d2dd0-c253-11eb-8cbd-5cb901ddeae0"
"1010889","1","1","8","3a0d1c31-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","1","3bbb4d14-c253-11eb-8cbd-5cb901ddeae0"
"1010890","1","1","8","3bbba95d-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","1","3a8a20b1-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","3","3a8ac322-c253-11eb-8cbd-5cb901ddeae0"
"1010891","1","1","8","3a8ae836-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","1","40182075-c253-11eb-8cbd-5cb901ddeae0"
"1010892","1","1","8","40183136-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","1","3a762543-c253-11eb-8cbd-5cb901ddeae0"
"1010894","1","1","8","3a76374c-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","1","3e5dd8a7-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","3","3e5de753-c253-11eb-8cbd-5cb901ddeae0"
"1010895","1","1","8","3e5df458-c253-11eb-8cbd-5cb901ddeae0"
"1010896","1","1","8","4045da8c-c253-11eb-8cbd-5cb901ddeae0"
"1010897","1","1","8","42cc3f9b-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","1","3d4f53de-c253-11eb-8cbd-5cb901ddeae0"
"1010898","1","1","8","3d4f5ef3-c253-11eb-8cbd-5cb901ddeae0"
"1010899","1","1","8","417d5df0-c253-11eb-8cbd-5cb901ddeae0"
"1010900","1","1","8","40c95e6c-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","1","3dd93501-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","6","3dd9eb0b-c253-11eb-8cbd-5cb901ddeae0"
"1010901","1","1","8","3dd94dc8-c253-11eb-8cbd-5cb901ddeae0"
