"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","3. What is your main reason for selling these sheep and/ or goats? (see mrktc_lkpsell_reason)","Unique Row Identifier (UUID)"
"1151736","1","1","2","9be57c04-dc14-11ec-9416-9440c9ab47f0"
"1151736","1","1","4","9be58be7-dc14-11ec-9416-9440c9ab47f0"
"1151737","1","1","1","95aa2516-dc14-11ec-9416-9440c9ab47f0"
"1151740","1","1","1","96ed46b6-dc14-11ec-9416-9440c9ab47f0"
"1151740","1","1","2","96ed3570-dc14-11ec-9416-9440c9ab47f0"
"1151741","1","1","2","9c0c0056-dc14-11ec-9416-9440c9ab47f0"
"1151742","1","1","1","94b8373c-dc14-11ec-9416-9440c9ab47f0"
"1151742","1","1","2","94b82122-dc14-11ec-9416-9440c9ab47f0"
"1151743","1","1","2","9dc9b8fa-dc14-11ec-9416-9440c9ab47f0"
"1151744","1","1","2","93fdfc8c-dc14-11ec-9416-9440c9ab47f0"
"1151745","1","1","1","9991dd04-dc14-11ec-9416-9440c9ab47f0"
"1151745","1","1","2","9991a796-dc14-11ec-9416-9440c9ab47f0"
"1151747","1","1","1","947147b9-dc14-11ec-9416-9440c9ab47f0"
"1151748","1","1","2","9cbc82cc-dc14-11ec-9416-9440c9ab47f0"
"1151749","1","1","2","91197d28-dc14-11ec-9416-9440c9ab47f0"
"1151750","1","1","1","9e090e6c-dc14-11ec-9416-9440c9ab47f0"
"1151751","1","1","2","9418768c-dc14-11ec-9416-9440c9ab47f0"
"1151752","1","1","2","a0759de1-dc14-11ec-9416-9440c9ab47f0"
"1151752","1","1","3","a075ad6c-dc14-11ec-9416-9440c9ab47f0"
"1151753","1","1","1","9ab0b1c1-dc14-11ec-9416-9440c9ab47f0"
"1151757","1","1","2","9512aeb2-dc14-11ec-9416-9440c9ab47f0"
"1151758","1","1","1","9fb70d0e-dc14-11ec-9416-9440c9ab47f0"
"1151759","1","1","2","90ffda22-dc14-11ec-9416-9440c9ab47f0"
"1151763","1","1","1","a004bcda-dc14-11ec-9416-9440c9ab47f0"
"1151764","1","1","1","9bf421db-dc14-11ec-9416-9440c9ab47f0"
"1151765","1","1","1","935f1035-dc14-11ec-9416-9440c9ab47f0"
"1151766","1","1","2","9fc2d508-dc14-11ec-9416-9440c9ab47f0"
"1151767","1","1","2","9b6c613c-dc14-11ec-9416-9440c9ab47f0"
"1151768","1","1","1","97b3f8a1-dc14-11ec-9416-9440c9ab47f0"
"1151769","1","1","1","a11c5c7a-dc14-11ec-9416-9440c9ab47f0"
"1151770","1","1","1","9ce6d70b-dc14-11ec-9416-9440c9ab47f0"
"1151771","1","1","1","9c186779-dc14-11ec-9416-9440c9ab47f0"
"1151772","1","1","1","9bd61a6a-dc14-11ec-9416-9440c9ab47f0"
"1151773","1","1","1","967674e1-dc14-11ec-9416-9440c9ab47f0"
"1151774","1","1","1","9b8d251e-dc14-11ec-9416-9440c9ab47f0"
"1151775","1","1","1","a01d1d99-dc14-11ec-9416-9440c9ab47f0"
"1151776","1","1","1","99f19b34-dc14-11ec-9416-9440c9ab47f0"
"1151776","1","1","6","99f1ab96-dc14-11ec-9416-9440c9ab47f0"
"1151777","1","1","1","95e43cb8-dc14-11ec-9416-9440c9ab47f0"
"1151778","1","1","1","9c8c4f66-dc14-11ec-9416-9440c9ab47f0"
"1151779","1","1","1","9996c986-dc14-11ec-9416-9440c9ab47f0"
"1151780","1","1","1","9ade8f2e-dc14-11ec-9416-9440c9ab47f0"
"1151781","1","1","1","a00f4ee0-dc14-11ec-9416-9440c9ab47f0"
"1151782","1","1","2","95615945-dc14-11ec-9416-9440c9ab47f0"
"1151783","1","1","1","93952179-dc14-11ec-9416-9440c9ab47f0"
"1151786","1","1","1","6a70f4f6-dc08-11ec-9416-9440c9ab47f0"
"1151787","1","1","-66","7221d5f3-dc08-11ec-9416-9440c9ab47f0"
"1151787","1","1","1","7221bdf8-dc08-11ec-9416-9440c9ab47f0"
"1151787","1","1","2","72219832-dc08-11ec-9416-9440c9ab47f0"
"1151787","1","1","3","7221aa63-dc08-11ec-9416-9440c9ab47f0"
"1151788","1","1","1","6849bb03-dc08-11ec-9416-9440c9ab47f0"
"1151789","1","1","1","77b9b418-dc08-11ec-9416-9440c9ab47f0"
"1151789","1","1","2","77b9a60b-dc08-11ec-9416-9440c9ab47f0"
"1151790","1","1","2","6ff941cf-dc08-11ec-9416-9440c9ab47f0"
"1151790","1","1","3","6ff95798-dc08-11ec-9416-9440c9ab47f0"
"1151791","1","1","2","77d889f7-dc08-11ec-9416-9440c9ab47f0"
"1151791","1","1","3","77d89859-dc08-11ec-9416-9440c9ab47f0"
"1151792","1","1","2","6a0ba8fc-dc08-11ec-9416-9440c9ab47f0"
"1151792","1","1","3","6a0bbd06-dc08-11ec-9416-9440c9ab47f0"
"1151794","1","1","-66","6c8658b5-dc08-11ec-9416-9440c9ab47f0"
"1151794","1","1","2","6c86257d-dc08-11ec-9416-9440c9ab47f0"
"1151794","1","1","3","6c863ef6-dc08-11ec-9416-9440c9ab47f0"
"1151795","1","1","-66","68d51a02-dc08-11ec-9416-9440c9ab47f0"
"1151796","1","1","2","7739075c-dc08-11ec-9416-9440c9ab47f0"
"1151796","1","1","3","7738e758-dc08-11ec-9416-9440c9ab47f0"
"1151796","1","1","5","7738f8be-dc08-11ec-9416-9440c9ab47f0"
"1151797","1","1","1","6b3bc509-dc08-11ec-9416-9440c9ab47f0"
"1151798","1","1","2","6c65d178-dc08-11ec-9416-9440c9ab47f0"
"1151798","1","1","3","6c65dee1-dc08-11ec-9416-9440c9ab47f0"
"1151799","1","1","1","69abe9af-dc08-11ec-9416-9440c9ab47f0"
"1151800","1","1","1","683f22cc-dc08-11ec-9416-9440c9ab47f0"
"1151800","1","1","2","683f3c19-dc08-11ec-9416-9440c9ab47f0"
"1151800","1","1","3","683f53b2-dc08-11ec-9416-9440c9ab47f0"
"1151801","1","1","2","6a51276c-dc08-11ec-9416-9440c9ab47f0"
"1151801","1","1","3","6a5138e4-dc08-11ec-9416-9440c9ab47f0"
"1151802","1","1","2","70ba0aa9-dc08-11ec-9416-9440c9ab47f0"
"1151802","1","1","3","70ba1aab-dc08-11ec-9416-9440c9ab47f0"
"1151803","1","1","2","6dbb87ec-dc08-11ec-9416-9440c9ab47f0"
"1151803","1","1","3","6dbba69d-dc08-11ec-9416-9440c9ab47f0"
"1151804","1","1","-66","74359d6c-dc08-11ec-9416-9440c9ab47f0"
"1152333","1","1","1","74f73868-dc08-11ec-9416-9440c9ab47f0"
"1152334","1","1","2","6afe5ce3-dc08-11ec-9416-9440c9ab47f0"
"1152337","1","1","2","78386f62-dc08-11ec-9416-9440c9ab47f0"
"1152338","1","1","1","6dd4e6b2-dc08-11ec-9416-9440c9ab47f0"
"1152339","1","1","2","76de3590-dc08-11ec-9416-9440c9ab47f0"
"1152340","1","1","2","6c4edfc0-dc08-11ec-9416-9440c9ab47f0"
"1152341","1","1","2","79328699-dc08-11ec-9416-9440c9ab47f0"
"1152342","1","1","2","70754a7c-dc08-11ec-9416-9440c9ab47f0"
"1152378","1","1","2","75c0d7ae-dc08-11ec-9416-9440c9ab47f0"
"1152379","1","1","2","6a46a124-dc08-11ec-9416-9440c9ab47f0"
"1152380","1","1","1","67877015-dc08-11ec-9416-9440c9ab47f0"
"1152381","1","1","6","77025833-dc08-11ec-9416-9440c9ab47f0"
"1152382","1","1","2","6b860e91-dc08-11ec-9416-9440c9ab47f0"
"1152382","1","1","3","6b861b60-dc08-11ec-9416-9440c9ab47f0"
"1152383","1","1","2","76dab5e8-dc08-11ec-9416-9440c9ab47f0"
"1152384","1","1","1","74e8fa63-dc08-11ec-9416-9440c9ab47f0"
"1152385","1","1","1","77ffa86c-dc08-11ec-9416-9440c9ab47f0"
"1152387","1","1","1","71336ffd-dc08-11ec-9416-9440c9ab47f0"
"1152389","1","1","2","665e87aa-dc08-11ec-9416-9440c9ab47f0"
"1152390","1","1","1","6e445135-dc08-11ec-9416-9440c9ab47f0"
"1152391","1","1","2","264a3659-dc16-11ec-9416-9440c9ab47f0"
"1152392","1","1","2","23b7ac66-dc16-11ec-9416-9440c9ab47f0"
"1152393","1","1","1","2d76bc5e-dc16-11ec-9416-9440c9ab47f0"
"1152393","1","1","2","2d76cd2a-dc16-11ec-9416-9440c9ab47f0"
"1152394","1","1","2","24348530-dc16-11ec-9416-9440c9ab47f0"
"1152394","1","1","5","2434a86d-dc16-11ec-9416-9440c9ab47f0"
"1152395","1","1","2","2ae80242-dc16-11ec-9416-9440c9ab47f0"
"1152396","1","1","2","2b26774a-dc16-11ec-9416-9440c9ab47f0"
"1152397","1","1","2","2356a26a-dc16-11ec-9416-9440c9ab47f0"
"1152398","1","1","2","2e5a2928-dc16-11ec-9416-9440c9ab47f0"
"1152398","1","1","5","2e5a3571-dc16-11ec-9416-9440c9ab47f0"
"1152399","1","1","2","26c0dbde-dc16-11ec-9416-9440c9ab47f0"
"1152399","1","1","5","26c0ed88-dc16-11ec-9416-9440c9ab47f0"
"1152400","1","1","2","2eef55d1-dc16-11ec-9416-9440c9ab47f0"
"1152417","1","1","2","65f87fef-dc08-11ec-9416-9440c9ab47f0"
"1152418","1","1","2","634d0c7c-dc08-11ec-9416-9440c9ab47f0"
"1152425","1","1","1","6ab45aa6-dc08-11ec-9416-9440c9ab47f0"
"1152426","1","1","2","71ff3380-dc08-11ec-9416-9440c9ab47f0"
"1152516","1","1","1","745dd3e9-dc08-11ec-9416-9440c9ab47f0"
"1152518","1","1","2","6ff11205-dc08-11ec-9416-9440c9ab47f0"
"1152518","1","1","3","6ff12a73-dc08-11ec-9416-9440c9ab47f0"
"1152518","1","1","5","6ff13bf4-dc08-11ec-9416-9440c9ab47f0"
"1152520","1","1","1","745384f0-dc08-11ec-9416-9440c9ab47f0"
"1152521","1","1","2","683b14cb-dc08-11ec-9416-9440c9ab47f0"
"1152521","1","1","3","683b3126-dc08-11ec-9416-9440c9ab47f0"
"1152521","1","1","5","683b45d2-dc08-11ec-9416-9440c9ab47f0"
"1152522","1","1","1","78d42bf1-dc08-11ec-9416-9440c9ab47f0"
"1152522","1","1","2","78d43e05-dc08-11ec-9416-9440c9ab47f0"
"1152522","1","1","5","78d44cce-dc08-11ec-9416-9440c9ab47f0"
"1152523","1","1","1","734d51a2-dc08-11ec-9416-9440c9ab47f0"
"1152525","1","1","1","74ffb3dc-dc08-11ec-9416-9440c9ab47f0"
"1152526","1","1","1","6706fa67-dc08-11ec-9416-9440c9ab47f0"
"1152527","1","1","1","66191950-dc08-11ec-9416-9440c9ab47f0"
"1152529","1","1","1","670d8a90-dc08-11ec-9416-9440c9ab47f0"
"1152529","1","1","2","670d9c42-dc08-11ec-9416-9440c9ab47f0"
"1152533","1","1","1","6c341f54-dc08-11ec-9416-9440c9ab47f0"
"1152533","1","1","2","6c343077-dc08-11ec-9416-9440c9ab47f0"
"1152533","1","1","3","6c33e62e-dc08-11ec-9416-9440c9ab47f0"
"1152533","1","1","6","6c3404ca-dc08-11ec-9416-9440c9ab47f0"
"1152534","1","1","1","6d55e9ec-dc08-11ec-9416-9440c9ab47f0"
"1152534","1","1","3","6d55fdb4-dc08-11ec-9416-9440c9ab47f0"
"1152534","1","1","5","6d561bbe-dc08-11ec-9416-9440c9ab47f0"
"1152534","1","1","6","6d560f32-dc08-11ec-9416-9440c9ab47f0"
"1152535","1","1","2","67cf674e-dc08-11ec-9416-9440c9ab47f0"
"1152535","1","1","3","67cf793e-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","1","73d4ab06-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","2","73d4b8f0-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","3","73d4c53b-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","5","73d4d41d-dc08-11ec-9416-9440c9ab47f0"
"1152536","1","1","6","73d4e064-dc08-11ec-9416-9440c9ab47f0"
"1152537","1","1","1","6559e22c-dc08-11ec-9416-9440c9ab47f0"
"1152537","1","1","2","655a1740-dc08-11ec-9416-9440c9ab47f0"
"1152537","1","1","3","6559f028-dc08-11ec-9416-9440c9ab47f0"
"1152537","1","1","5","6559fe00-dc08-11ec-9416-9440c9ab47f0"
"1152537","1","1","6","655a0a06-dc08-11ec-9416-9440c9ab47f0"
"1152538","1","1","1","635e460a-dc08-11ec-9416-9440c9ab47f0"
"1152538","1","1","2","635e0c35-dc08-11ec-9416-9440c9ab47f0"
"1152538","1","1","3","635e1be2-dc08-11ec-9416-9440c9ab47f0"
"1152538","1","1","4","635e2ace-dc08-11ec-9416-9440c9ab47f0"
"1152538","1","1","5","635e37af-dc08-11ec-9416-9440c9ab47f0"
"1152539","1","1","1","6f38c1d1-dc08-11ec-9416-9440c9ab47f0"
"1152539","1","1","2","6f38d0a0-dc08-11ec-9416-9440c9ab47f0"
"1152539","1","1","3","6f38df7c-dc08-11ec-9416-9440c9ab47f0"
"1152539","1","1","6","6f38efee-dc08-11ec-9416-9440c9ab47f0"
"1152545","1","1","1","68036ce8-dc08-11ec-9416-9440c9ab47f0"
"1152546","1","1","1","777b17b8-dc08-11ec-9416-9440c9ab47f0"
"1152547","1","1","2","78246bc1-dc08-11ec-9416-9440c9ab47f0"
"1152549","1","1","1","6680cb50-dc08-11ec-9416-9440c9ab47f0"
"1152593","1","1","1","73e8d04d-dc08-11ec-9416-9440c9ab47f0"
"1152593","1","1","2","73e8a3fd-dc08-11ec-9416-9440c9ab47f0"
"1152593","1","1","3","73e8b4b3-dc08-11ec-9416-9440c9ab47f0"
"1152593","1","1","6","73e8c2e1-dc08-11ec-9416-9440c9ab47f0"
"1152597","1","1","1","695b4fb2-dc08-11ec-9416-9440c9ab47f0"
"1152598","1","1","1","7349cfcb-dc08-11ec-9416-9440c9ab47f0"
"1152599","1","1","2","740d368d-dc08-11ec-9416-9440c9ab47f0"
"1152600","1","1","-66","75fcbcae-dc08-11ec-9416-9440c9ab47f0"
"1152601","1","1","-66","66bbb760-dc08-11ec-9416-9440c9ab47f0"
"1152602","1","1","2","65523198-dc08-11ec-9416-9440c9ab47f0"
"1152609","1","1","-66","6c388d16-dc08-11ec-9416-9440c9ab47f0"
"1152614","1","1","1","69892ef8-dc08-11ec-9416-9440c9ab47f0"
"1152616","1","1","-66","78a94824-dc08-11ec-9416-9440c9ab47f0"
"1152618","1","1","1","6746c77f-dc08-11ec-9416-9440c9ab47f0"
"1152619","1","1","-66","6f999e43-dc08-11ec-9416-9440c9ab47f0"
"1152620","1","1","-66","6c446e80-dc08-11ec-9416-9440c9ab47f0"
"1152620","1","1","1","6c445e16-dc08-11ec-9416-9440c9ab47f0"
"1153183","1","1","1","b65d2a08-dc6d-11ec-9416-9440c9ab47f0"
"1153184","1","1","1","b8cce763-dc6d-11ec-9416-9440c9ab47f0"
"1153185","1","1","1","bb555bc9-dc6d-11ec-9416-9440c9ab47f0"
"1153186","1","1","1","c5f22f99-dc6d-11ec-9416-9440c9ab47f0"
"1153187","1","1","1","c3a6de35-dc6d-11ec-9416-9440c9ab47f0"
"1153188","1","1","1","b6a6c80b-dc6d-11ec-9416-9440c9ab47f0"
"1153190","1","1","1","c3d17d34-dc6d-11ec-9416-9440c9ab47f0"
"1153191","1","1","1","bd77718a-dc6d-11ec-9416-9440c9ab47f0"
"1153191","1","1","2","bd7808a2-dc6d-11ec-9416-9440c9ab47f0"
"1153191","1","1","3","bd77ea06-dc6d-11ec-9416-9440c9ab47f0"
"1153191","1","1","6","bd77da72-dc6d-11ec-9416-9440c9ab47f0"
"1153192","1","1","2","b8e162c6-dc6d-11ec-9416-9440c9ab47f0"
"1153193","1","1","1","b6aa1875-dc6d-11ec-9416-9440c9ab47f0"
"1153195","1","1","1","b9bdf0db-dc6d-11ec-9416-9440c9ab47f0"
"1153196","1","1","1","c579cf6d-dc6d-11ec-9416-9440c9ab47f0"
"1153197","1","1","1","bebcbb6b-dc6d-11ec-9416-9440c9ab47f0"
"1153198","1","1","1","ba5d8eb7-dc6d-11ec-9416-9440c9ab47f0"
"1153198","1","1","2","ba5d9d31-dc6d-11ec-9416-9440c9ab47f0"
"1153199","1","1","1","b56274dd-dc6d-11ec-9416-9440c9ab47f0"
"1153200","1","1","2","ba03e5dc-dc6d-11ec-9416-9440c9ab47f0"
"1153202","1","1","2","b5486488-dc6d-11ec-9416-9440c9ab47f0"
"1153203","1","1","2","c120376a-dc6d-11ec-9416-9440c9ab47f0"
"1153203","1","1","4","c12047bd-dc6d-11ec-9416-9440c9ab47f0"
"1153204","1","1","1","b9f1a2da-dc6d-11ec-9416-9440c9ab47f0"
"1153205","1","1","1","b83204d4-dc6d-11ec-9416-9440c9ab47f0"
"1153207","1","1","2","b609358c-dc6d-11ec-9416-9440c9ab47f0"
"1153207","1","1","4","b6094212-dc6d-11ec-9416-9440c9ab47f0"
"1153208","1","1","1","c140eb8d-dc6d-11ec-9416-9440c9ab47f0"
"1153210","1","1","1","bf57264d-dc6d-11ec-9416-9440c9ab47f0"
"1153213","1","1","-66","b7b49210-dc6d-11ec-9416-9440c9ab47f0"
"1153214","1","1","2","c5be3324-dc6d-11ec-9416-9440c9ab47f0"
"1153214","1","1","4","c5be3fde-dc6d-11ec-9416-9440c9ab47f0"
"1153217","1","1","1","c256dc5b-dc6d-11ec-9416-9440c9ab47f0"
"1153218","1","1","4","c1533e64-dc6d-11ec-9416-9440c9ab47f0"
"1153220","1","1","1","c87922af-dc6d-11ec-9416-9440c9ab47f0"
"1153221","1","1","1","b5cc2761-dc6d-11ec-9416-9440c9ab47f0"
"1153222","1","1","2","bd915e75-dc6d-11ec-9416-9440c9ab47f0"
"1153223","1","1","-66","bf4d7f68-dc6d-11ec-9416-9440c9ab47f0"
"1153224","1","1","2","b93d0762-dc6d-11ec-9416-9440c9ab47f0"
"1153225","1","1","-66","c74cb2c6-dc6d-11ec-9416-9440c9ab47f0"
"1153226","1","1","1","c393c29c-dc6d-11ec-9416-9440c9ab47f0"
"1153227","1","1","2","c590d7b7-dc6d-11ec-9416-9440c9ab47f0"
"1153228","1","1","2","bae7d788-dc6d-11ec-9416-9440c9ab47f0"
"1153229","1","1","1","c04bd7f7-dc6d-11ec-9416-9440c9ab47f0"
"1153230","1","1","1","bcd29517-dc6d-11ec-9416-9440c9ab47f0"
"1153232","1","1","-66","be59e960-dc6d-11ec-9416-9440c9ab47f0"
"1153234","1","1","1","c94f01c0-dc6d-11ec-9416-9440c9ab47f0"
"1153245","1","1","2","beeccd54-dc6d-11ec-9416-9440c9ab47f0"
"1153248","1","1","1","c1f7e84c-dc6d-11ec-9416-9440c9ab47f0"
"1153249","1","1","1","b6ed7d0b-dc6d-11ec-9416-9440c9ab47f0"
"1153250","1","1","1","be6efcd5-dc6d-11ec-9416-9440c9ab47f0"
"1153253","1","1","2","bafd3517-dc6d-11ec-9416-9440c9ab47f0"
"1153253","1","1","6","bafd4006-dc6d-11ec-9416-9440c9ab47f0"
"1153254","1","1","2","b9cc6509-dc6d-11ec-9416-9440c9ab47f0"
"1153254","1","1","6","b9cc80c1-dc6d-11ec-9416-9440c9ab47f0"
"1153255","1","1","2","c3df83b0-dc6d-11ec-9416-9440c9ab47f0"
"1153255","1","1","7","c3e02d4c-dc6d-11ec-9416-9440c9ab47f0"
"1153257","1","1","2","bac526ec-dc6d-11ec-9416-9440c9ab47f0"
"1153257","1","1","5","bac54c79-dc6d-11ec-9416-9440c9ab47f0"
"1153258","1","1","1","c595b697-dc6d-11ec-9416-9440c9ab47f0"
"1153259","1","1","2","c50a95da-dc6d-11ec-9416-9440c9ab47f0"
"1153259","1","1","6","c50abcba-dc6d-11ec-9416-9440c9ab47f0"
"1153260","1","1","2","c853a3a4-dc6d-11ec-9416-9440c9ab47f0"
"1153260","1","1","5","c853b0f6-dc6d-11ec-9416-9440c9ab47f0"
"1153261","1","1","2","ba174e86-dc6d-11ec-9416-9440c9ab47f0"
"1153264","1","1","2","b72083a1-dc6d-11ec-9416-9440c9ab47f0"
"1153264","1","1","6","b7209061-dc6d-11ec-9416-9440c9ab47f0"
"1153266","1","1","2","bf948250-dc6d-11ec-9416-9440c9ab47f0"
"1153266","1","1","6","bf948f9d-dc6d-11ec-9416-9440c9ab47f0"
"1153267","1","1","1","b9e72660-dc6d-11ec-9416-9440c9ab47f0"
"1153290","1","1","1","c7b9a23b-dc6d-11ec-9416-9440c9ab47f0"
"1153291","1","1","1","c59a9b7d-dc6d-11ec-9416-9440c9ab47f0"
"1153292","1","1","2","c0d92b80-dc6d-11ec-9416-9440c9ab47f0"
"1153295","1","1","2","b915dde6-dc6d-11ec-9416-9440c9ab47f0"
"1153296","1","1","1","c7de7284-dc6d-11ec-9416-9440c9ab47f0"
"1153297","1","1","1","b8b42900-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","1","ba23e911-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","2","ba241105-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","3","ba2510f5-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","4","ba25341b-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","5","ba251de7-dc6d-11ec-9416-9440c9ab47f0"
"1153320","1","1","6","ba252938-dc6d-11ec-9416-9440c9ab47f0"
"1153321","1","1","1","bd11eddf-dc6d-11ec-9416-9440c9ab47f0"
"1153321","1","1","3","bd11fe7a-dc6d-11ec-9416-9440c9ab47f0"
"1153321","1","1","4","bd1317ce-dc6d-11ec-9416-9440c9ab47f0"
"1153321","1","1","5","bd12d8b6-dc6d-11ec-9416-9440c9ab47f0"
"1153321","1","1","6","bd126661-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","1","c2e28099-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","2","c2e28c46-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","3","c2e29c19-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","5","c2e2a79a-dc6d-11ec-9416-9440c9ab47f0"
"1153322","1","1","6","c2e2b2ad-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","1","c1b7056b-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","2","c1b7145a-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","3","c1b73e89-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","4","c1b77437-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","5","c1b74d6a-dc6d-11ec-9416-9440c9ab47f0"
"1153323","1","1","6","c1b77f8b-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","1","c09ebfee-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","2","c09ecd9d-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","3","c09ed934-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","5","c09ee3d0-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","6","c09eee41-dc6d-11ec-9416-9440c9ab47f0"
"1153324","1","1","7","c09ef886-dc6d-11ec-9416-9440c9ab47f0"
"1153327","1","1","2","c0df37d6-dc6d-11ec-9416-9440c9ab47f0"
"1153327","1","1","3","c0df4495-dc6d-11ec-9416-9440c9ab47f0"
"1153327","1","1","5","c0df5017-dc6d-11ec-9416-9440c9ab47f0"
"1153328","1","1","2","c81d4ddc-dc6d-11ec-9416-9440c9ab47f0"
"1153328","1","1","3","c81d5f05-dc6d-11ec-9416-9440c9ab47f0"
"1153328","1","1","5","c81d6c8f-dc6d-11ec-9416-9440c9ab47f0"
"1153349","1","1","2","b9c5ccb3-dc6d-11ec-9416-9440c9ab47f0"
"1153350","1","1","4","c1da035d-dc6d-11ec-9416-9440c9ab47f0"
"1153351","1","1","2","c61aad51-dc6d-11ec-9416-9440c9ab47f0"
"1153353","1","1","1","b63f58ad-dc6d-11ec-9416-9440c9ab47f0"
"1153354","1","1","1","b86f9606-dc6d-11ec-9416-9440c9ab47f0"
"1153355","1","1","1","b6bcf8cc-dc6d-11ec-9416-9440c9ab47f0"
"1153356","1","1","1","bb67d491-dc6d-11ec-9416-9440c9ab47f0"
"1153357","1","1","1","b80587f5-dc6d-11ec-9416-9440c9ab47f0"
"1153358","1","1","4","bd1dfdeb-dc6d-11ec-9416-9440c9ab47f0"
"1153377","1","1","1","b9ddc180-dc6d-11ec-9416-9440c9ab47f0"
"1153378","1","1","1","b861f6e9-dc6d-11ec-9416-9440c9ab47f0"
"1153379","1","1","1","c25fe812-dc6d-11ec-9416-9440c9ab47f0"
"1153380","1","1","1","bbcc5139-dc6d-11ec-9416-9440c9ab47f0"
"1153380","1","1","2","bbcc8013-dc6d-11ec-9416-9440c9ab47f0"
"1153381","1","1","2","c30c5af0-dc6d-11ec-9416-9440c9ab47f0"
"1153381","1","1","3","c30c6e96-dc6d-11ec-9416-9440c9ab47f0"
"1153381","1","1","5","c30ccae0-dc6d-11ec-9416-9440c9ab47f0"
"1153382","1","1","1","c1f0f3bb-dc6d-11ec-9416-9440c9ab47f0"
"1153384","1","1","2","bb9b3c0d-dc6d-11ec-9416-9440c9ab47f0"
"1153384","1","1","3","bb9b4adf-dc6d-11ec-9416-9440c9ab47f0"
"1153385","1","1","1","b726007c-dc6d-11ec-9416-9440c9ab47f0"
"1153385","1","1","2","b72611a6-dc6d-11ec-9416-9440c9ab47f0"
"1153385","1","1","3","b72647ec-dc6d-11ec-9416-9440c9ab47f0"
"1153385","1","1","5","b726d50f-dc6d-11ec-9416-9440c9ab47f0"
"1153386","1","1","2","c24393f4-dc6d-11ec-9416-9440c9ab47f0"
"1153386","1","1","3","c243b07f-dc6d-11ec-9416-9440c9ab47f0"
"1153387","1","1","1","ba8c3dd5-dc6d-11ec-9416-9440c9ab47f0"
"1153388","1","1","-66","bd6a52d5-dc6d-11ec-9416-9440c9ab47f0"
"1153389","1","1","1","bfb1ed47-dc6d-11ec-9416-9440c9ab47f0"
"1153390","1","1","2","c77d54a3-dc6d-11ec-9416-9440c9ab47f0"
"1153390","1","1","3","c77d6079-dc6d-11ec-9416-9440c9ab47f0"
"1153392","1","1","2","b7c8a77b-dc6d-11ec-9416-9440c9ab47f0"
"1153392","1","1","3","b7c8b4a1-dc6d-11ec-9416-9440c9ab47f0"
"1153392","1","1","5","b7c97f85-dc6d-11ec-9416-9440c9ab47f0"
"1153393","1","1","2","c0cc6280-dc6d-11ec-9416-9440c9ab47f0"
"1153393","1","1","3","c0cc6f95-dc6d-11ec-9416-9440c9ab47f0"
"1153393","1","1","5","c0cc7c0d-dc6d-11ec-9416-9440c9ab47f0"
"1153394","1","1","2","c23a1f0e-dc6d-11ec-9416-9440c9ab47f0"
"1153394","1","1","3","c23ae35e-dc6d-11ec-9416-9440c9ab47f0"
"1153394","1","1","5","c23b03f4-dc6d-11ec-9416-9440c9ab47f0"
"1153395","1","1","2","bb33cbf7-dc6d-11ec-9416-9440c9ab47f0"
"1153395","1","1","3","bb33d8bb-dc6d-11ec-9416-9440c9ab47f0"
"1153395","1","1","4","bb33efe9-dc6d-11ec-9416-9440c9ab47f0"
"1153395","1","1","5","bb33e454-dc6d-11ec-9416-9440c9ab47f0"
"1153396","1","1","1","b7a38e9e-dc6d-11ec-9416-9440c9ab47f0"
"1153396","1","1","2","b7a39cec-dc6d-11ec-9416-9440c9ab47f0"
"1153396","1","1","3","b7a3a948-dc6d-11ec-9416-9440c9ab47f0"
"1153396","1","1","5","b7a3b7dc-dc6d-11ec-9416-9440c9ab47f0"
"1153396","1","1","6","b7a3c3e9-dc6d-11ec-9416-9440c9ab47f0"
"1153497","1","1","2","e54b4c79-dd36-11ec-9416-9440c9ab47f0"
"1153497","1","1","5","e54b9200-dd36-11ec-9416-9440c9ab47f0"
