"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","10. What other species of animals do you buy apart from sheep and goats? (see mrktc_lkpothrspecies)","Unique Row Identifier (UUID)"
"1222858","1","1","-66","46b64427-4ff1-11ed-924d-040300000000"
"1223284","1","1","1","591fb416-50ba-11ed-924d-040300000000"
"1223286","1","1","1","69feb620-50ba-11ed-924d-040300000000"
"1223290","1","1","-66","701ec5fd-50ba-11ed-924d-040300000000"
"1223291","1","1","-66","6668e676-50ba-11ed-924d-040300000000"
"1223293","1","1","-66","65b0a42d-50ba-11ed-924d-040300000000"
"1223294","1","1","-66","5eba3378-50ba-11ed-924d-040300000000"
"1223295","1","1","-66","6bea02b9-50ba-11ed-924d-040300000000"
"1223296","1","1","-66","557d3bdd-50ba-11ed-924d-040300000000"
"1223297","1","1","1","5d362e7c-50ba-11ed-924d-040300000000"
"1223299","1","1","1","709be565-50ba-11ed-924d-040300000000"
"1223301","1","1","4","6335644c-50ba-11ed-924d-040300000000"
"1223302","1","1","4","471a8896-50ba-11ed-924d-040300000000"
"1223371","1","1","-66","59d8540f-50ba-11ed-924d-040300000000"
"1223377","1","1","1","7ca4e14d-50ba-11ed-924d-040300000000"
"1223378","1","1","-66","672bcc14-50ba-11ed-924d-040300000000"
"1223379","1","1","1","650bb2f6-50ba-11ed-924d-040300000000"
"1223454","1","1","1","7d4c1c2d-50ba-11ed-924d-040300000000"
"1223513","1","1","1","5704f58b-50ba-11ed-924d-040300000000"
"1223513","1","1","4","5704fe29-50ba-11ed-924d-040300000000"
"1223513","1","1","5","5705063a-50ba-11ed-924d-040300000000"
"1223555","1","1","-66","5d04860d-50ba-11ed-924d-040300000000"
"1223556","1","1","4","4b9c4538-50ba-11ed-924d-040300000000"
"1223666","1","1","-66","739fb2d7-50ba-11ed-924d-040300000000"
"1223667","1","1","-66","5df3a031-50ba-11ed-924d-040300000000"
"1223737","1","1","4","6b8bf967-50ba-11ed-924d-040300000000"
"1223739","1","1","-66","57c7c836-50ba-11ed-924d-040300000000"
"1223740","1","1","-66","64f4e33a-50ba-11ed-924d-040300000000"
"1223916","1","1","4","9c884de3-5183-11ed-924d-040300000000"
"1224120","1","1","4","99cfbbf1-5183-11ed-924d-040300000000"
"1224131","1","1","-66","8a27038e-5183-11ed-924d-040300000000"
"1224132","1","1","4","9a564e9f-5183-11ed-924d-040300000000"
"1224135","1","1","-66","a2c57bf5-5183-11ed-924d-040300000000"
"1224137","1","1","4","9ed133fc-5183-11ed-924d-040300000000"
"1224139","1","1","1","ac9e3623-5183-11ed-924d-040300000000"
"1224139","1","1","5","ac9e3f19-5183-11ed-924d-040300000000"
"1224140","1","1","1","76f27b5b-5183-11ed-924d-040300000000"
"1224141","1","1","1","7b782f25-5183-11ed-924d-040300000000"
"1224144","1","1","1","7e0f084e-5183-11ed-924d-040300000000"
"1224144","1","1","4","7e0f14d4-5183-11ed-924d-040300000000"
"1224146","1","1","1","903922bd-5183-11ed-924d-040300000000"
"1224958","1","1","-66","973c36a5-524c-11ed-924d-040300000000"
"1224960","1","1","1","ba1040d1-524c-11ed-924d-040300000000"
"1224961","1","1","-66","b25574ef-524c-11ed-924d-040300000000"
"1224971","1","1","1","9cfd85b9-524c-11ed-924d-040300000000"
"1224972","1","1","-66","bd2856c4-524c-11ed-924d-040300000000"
"1225055","1","1","1","9df58b4b-524c-11ed-924d-040300000000"
"1226957","1","1","-66","0b04b7e6-53df-11ed-924d-040300000000"
"1226959","1","1","1","2119608b-53df-11ed-924d-040300000000"
"1226960","1","1","1","1237eba7-53df-11ed-924d-040300000000"
"1226962","1","1","1","159ae4a9-53df-11ed-924d-040300000000"
"1226963","1","1","1","0e451c50-53df-11ed-924d-040300000000"
"1227155","1","1","-66","53e8b21c-54a8-11ed-924d-040300000000"
"1227156","1","1","-66","4d8e0762-54a8-11ed-924d-040300000000"
"1227162","1","1","-66","50308a0a-54a8-11ed-924d-040300000000"
"1227164","1","1","-66","4162ab55-54a8-11ed-924d-040300000000"
"1227165","1","1","-66","22ad06da-54a8-11ed-924d-040300000000"
"1227198","1","1","-66","179704f7-54a8-11ed-924d-040300000000"
"1227199","1","1","-66","41b10c7c-54a8-11ed-924d-040300000000"
"1227201","1","1","-66","4bc13597-54a8-11ed-924d-040300000000"
"1227789","1","1","1","5d292b90-5571-11ed-924d-040300000000"
"1227791","1","1","1","620f7440-5571-11ed-924d-040300000000"
"1227825","1","1","-66","49fbba1a-5571-11ed-924d-040300000000"
"1227826","1","1","-66","6a69fbbb-5571-11ed-924d-040300000000"
"1227836","1","1","-66","8016185f-5571-11ed-924d-040300000000"
"1227839","1","1","-66","747083b3-5571-11ed-924d-040300000000"
"1227843","1","1","-66","7e0aa8cd-5571-11ed-924d-040300000000"
"1227856","1","1","-66","549c1c07-5571-11ed-924d-040300000000"
"1227856","1","1","1","549c12bf-5571-11ed-924d-040300000000"
"1227858","1","1","-66","7716cd09-5571-11ed-924d-040300000000"
"1227859","1","1","-66","865b68ee-5571-11ed-924d-040300000000"
"1227866","1","1","1","694aa47d-5571-11ed-924d-040300000000"
"1227875","1","1","-66","79ecaedf-5571-11ed-924d-040300000000"
"1227884","1","1","1","582f7535-5571-11ed-924d-040300000000"
"1227885","1","1","4","48fd2655-5571-11ed-924d-040300000000"
"1228119","1","1","1","874d8721-5571-11ed-924d-040300000000"
"1228120","1","1","1","5fe9ab77-5571-11ed-924d-040300000000"
"1228123","1","1","1","7442cd26-5571-11ed-924d-040300000000"
"1228192","1","1","4","7b65397b-5571-11ed-924d-040300000000"
"1228791","1","1","-66","f553213b-5703-11ed-924d-040300000000"
"1228794","1","1","-66","e3950528-5703-11ed-924d-040300000000"
"1228799","1","1","-66","e86d041f-5703-11ed-924d-040300000000"
"1228799","1","1","1","e86d0e46-5703-11ed-924d-040300000000"
"1228810","1","1","-66","e6fab88f-5703-11ed-924d-040300000000"
"1228815","1","1","1","a29e77dc-5703-11ed-924d-040300000000"
"1228817","1","1","-66","ec104196-5703-11ed-924d-040300000000"
"1229091","1","1","1","1e318dd4-57cd-11ed-924d-040300000000"
"1229095","1","1","-66","059af043-57cd-11ed-924d-040300000000"
"1229097","1","1","-66","e1764cda-57cc-11ed-924d-040300000000"
"1230756","1","1","-66","da112f09-5bba-11ed-924d-040300000000"
"1230777","1","1","-66","cb18b092-5bba-11ed-924d-040300000000"
"1230788","1","1","-66","e529f6c9-5bba-11ed-924d-040300000000"
"1230789","1","1","-66","c5281adc-5bba-11ed-924d-040300000000"
