"fid (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","Unique Row ID (see mrktc_mrktactivities)","9. What criteria do you use to decide which small ruminants to buy? (see mrktc_lkpbuy_criteria)","Unique Row Identifier (UUID)"
"977697","1","1","1","fe9a5396-beed-11eb-8cbd-5cb901ddeae0"
"977697","1","1","2","fe9a6678-beed-11eb-8cbd-5cb901ddeae0"
"977697","1","1","3","fe9a9159-beed-11eb-8cbd-5cb901ddeae0"
"977697","1","1","6","fe9ab6d9-beed-11eb-8cbd-5cb901ddeae0"
"977697","1","1","7","fe9aa4d0-beed-11eb-8cbd-5cb901ddeae0"
"977698","1","1","1","fb34aee1-beed-11eb-8cbd-5cb901ddeae0"
"977698","1","1","2","fb34a01e-beed-11eb-8cbd-5cb901ddeae0"
"977698","1","1","3","fb348f32-beed-11eb-8cbd-5cb901ddeae0"
"977698","1","1","8","fb34bdbf-beed-11eb-8cbd-5cb901ddeae0"
"977699","1","1","1","fc30c7ed-beed-11eb-8cbd-5cb901ddeae0"
"977699","1","1","2","fc30b8d8-beed-11eb-8cbd-5cb901ddeae0"
"977699","1","1","3","fc30d677-beed-11eb-8cbd-5cb901ddeae0"
"977700","1","1","1","fbe20d7c-beed-11eb-8cbd-5cb901ddeae0"
"977700","1","1","2","fbe21daa-beed-11eb-8cbd-5cb901ddeae0"
"977700","1","1","3","fbe22c4c-beed-11eb-8cbd-5cb901ddeae0"
"977700","1","1","6","fbe2385f-beed-11eb-8cbd-5cb901ddeae0"
"977703","1","1","1","f96476a3-beed-11eb-8cbd-5cb901ddeae0"
"977703","1","1","2","f964868f-beed-11eb-8cbd-5cb901ddeae0"
"977703","1","1","3","f9649847-beed-11eb-8cbd-5cb901ddeae0"
"977703","1","1","6","f964a77e-beed-11eb-8cbd-5cb901ddeae0"
"977704","1","1","1","fdb4803e-beed-11eb-8cbd-5cb901ddeae0"
"977704","1","1","2","fdb49212-beed-11eb-8cbd-5cb901ddeae0"
"977704","1","1","3","fdb4b2b3-beed-11eb-8cbd-5cb901ddeae0"
"977704","1","1","6","fdb4a22e-beed-11eb-8cbd-5cb901ddeae0"
"977704","1","1","8","fdb4c481-beed-11eb-8cbd-5cb901ddeae0"
"977706","1","1","1","fb07d3c4-beed-11eb-8cbd-5cb901ddeae0"
"977706","1","1","2","fb07e565-beed-11eb-8cbd-5cb901ddeae0"
"977706","1","1","3","fb08030e-beed-11eb-8cbd-5cb901ddeae0"
"977706","1","1","8","fb07f5e2-beed-11eb-8cbd-5cb901ddeae0"
"977707","1","1","1","fc23d1b2-beed-11eb-8cbd-5cb901ddeae0"
"977707","1","1","2","fc23c391-beed-11eb-8cbd-5cb901ddeae0"
"977707","1","1","3","fc23b407-beed-11eb-8cbd-5cb901ddeae0"
"977707","1","1","8","fc23a303-beed-11eb-8cbd-5cb901ddeae0"
"977708","1","1","2","fc9d59f3-beed-11eb-8cbd-5cb901ddeae0"
"977708","1","1","3","fc9d6e0d-beed-11eb-8cbd-5cb901ddeae0"
"977975","1","1","1","f982c307-beed-11eb-8cbd-5cb901ddeae0"
"977975","1","1","3","f982b2a6-beed-11eb-8cbd-5cb901ddeae0"
"977975","1","1","6","f9828527-beed-11eb-8cbd-5cb901ddeae0"
"977975","1","1","8","f9829d47-beed-11eb-8cbd-5cb901ddeae0"
"977976","1","1","1","f95a63bb-beed-11eb-8cbd-5cb901ddeae0"
"977976","1","1","3","f95a4369-beed-11eb-8cbd-5cb901ddeae0"
"977976","1","1","5","f95a5061-beed-11eb-8cbd-5cb901ddeae0"
"977976","1","1","8","f95a73ac-beed-11eb-8cbd-5cb901ddeae0"
"977977","1","1","1","fd8d3a5f-beed-11eb-8cbd-5cb901ddeae0"
"977977","1","1","3","fd8d4e9b-beed-11eb-8cbd-5cb901ddeae0"
"977977","1","1","4","fd8d613c-beed-11eb-8cbd-5cb901ddeae0"
"977977","1","1","5","fd8d7206-beed-11eb-8cbd-5cb901ddeae0"
"977977","1","1","6","fd8d8275-beed-11eb-8cbd-5cb901ddeae0"
"977977","1","1","8","fd8d25c1-beed-11eb-8cbd-5cb901ddeae0"
"977978","1","1","1","fd5afb57-beed-11eb-8cbd-5cb901ddeae0"
"977978","1","1","2","fd5b76a9-beed-11eb-8cbd-5cb901ddeae0"
"977978","1","1","3","fd5b65af-beed-11eb-8cbd-5cb901ddeae0"
"977978","1","1","4","fd5b0ce8-beed-11eb-8cbd-5cb901ddeae0"
"977978","1","1","5","fd5b2f8c-beed-11eb-8cbd-5cb901ddeae0"
"977978","1","1","6","fd5b43cc-beed-11eb-8cbd-5cb901ddeae0"
"977978","1","1","7","fd5b5460-beed-11eb-8cbd-5cb901ddeae0"
"977979","1","1","1","fe5d4c89-beed-11eb-8cbd-5cb901ddeae0"
"977979","1","1","2","fe5d5f79-beed-11eb-8cbd-5cb901ddeae0"
"977979","1","1","3","fe5d82db-beed-11eb-8cbd-5cb901ddeae0"
"977979","1","1","4","fe5d956e-beed-11eb-8cbd-5cb901ddeae0"
"977979","1","1","5","fe5da739-beed-11eb-8cbd-5cb901ddeae0"
"977979","1","1","6","fe5db719-beed-11eb-8cbd-5cb901ddeae0"
"977979","1","1","7","fe5dc57c-beed-11eb-8cbd-5cb901ddeae0"
"977979","1","1","8","fe5dd387-beed-11eb-8cbd-5cb901ddeae0"
"977981","1","1","1","f865d4af-beed-11eb-8cbd-5cb901ddeae0"
"977981","1","1","2","f865dfe2-beed-11eb-8cbd-5cb901ddeae0"
"977981","1","1","3","f865ea94-beed-11eb-8cbd-5cb901ddeae0"
"977981","1","1","4","f865f5c6-beed-11eb-8cbd-5cb901ddeae0"
"977981","1","1","5","f86605bc-beed-11eb-8cbd-5cb901ddeae0"
"977981","1","1","6","f866296d-beed-11eb-8cbd-5cb901ddeae0"
"977981","1","1","7","f866107c-beed-11eb-8cbd-5cb901ddeae0"
"977981","1","1","8","f8661c86-beed-11eb-8cbd-5cb901ddeae0"
"977982","1","1","1","fa738d52-beed-11eb-8cbd-5cb901ddeae0"
"977982","1","1","3","fa73a152-beed-11eb-8cbd-5cb901ddeae0"
"977982","1","1","8","fa73b4b5-beed-11eb-8cbd-5cb901ddeae0"
"977983","1","1","1","fc7ec2f2-beed-11eb-8cbd-5cb901ddeae0"
"977983","1","1","3","fc7ed79b-beed-11eb-8cbd-5cb901ddeae0"
"977984","1","1","1","fe2d89d1-beed-11eb-8cbd-5cb901ddeae0"
"977984","1","1","2","fe2da1d1-beed-11eb-8cbd-5cb901ddeae0"
"977984","1","1","3","fe2db479-beed-11eb-8cbd-5cb901ddeae0"
"977984","1","1","4","fe2dc5b3-beed-11eb-8cbd-5cb901ddeae0"
"977984","1","1","5","fe2dd9af-beed-11eb-8cbd-5cb901ddeae0"
"977984","1","1","6","fe2deac1-beed-11eb-8cbd-5cb901ddeae0"
"977984","1","1","7","fe2dfb9e-beed-11eb-8cbd-5cb901ddeae0"
"977984","1","1","8","fe2e09c0-beed-11eb-8cbd-5cb901ddeae0"
"977985","1","1","3","f989ee6c-beed-11eb-8cbd-5cb901ddeae0"
"977990","1","1","1","fa497a55-beed-11eb-8cbd-5cb901ddeae0"
"977990","1","1","2","fa4967d6-beed-11eb-8cbd-5cb901ddeae0"
"977990","1","1","3","fa4956d3-beed-11eb-8cbd-5cb901ddeae0"
"977990","1","1","4","fa498bc9-beed-11eb-8cbd-5cb901ddeae0"
"977990","1","1","5","fa499866-beed-11eb-8cbd-5cb901ddeae0"
"977990","1","1","6","fa49a5c9-beed-11eb-8cbd-5cb901ddeae0"
"977990","1","1","7","fa49b605-beed-11eb-8cbd-5cb901ddeae0"
"977990","1","1","8","fa49465b-beed-11eb-8cbd-5cb901ddeae0"
"980516","1","1","1","fed23242-beed-11eb-8cbd-5cb901ddeae0"
"980516","1","1","2","fed24364-beed-11eb-8cbd-5cb901ddeae0"
"980516","1","1","3","fed25396-beed-11eb-8cbd-5cb901ddeae0"
"980516","1","1","4","fed27215-beed-11eb-8cbd-5cb901ddeae0"
"980516","1","1","7","fed2637b-beed-11eb-8cbd-5cb901ddeae0"
"980518","1","1","1","fd200de7-beed-11eb-8cbd-5cb901ddeae0"
"980518","1","1","2","fd1fe7f0-beed-11eb-8cbd-5cb901ddeae0"
"980518","1","1","3","fd1ffc13-beed-11eb-8cbd-5cb901ddeae0"
"980518","1","1","5","fd201dbd-beed-11eb-8cbd-5cb901ddeae0"
"980518","1","1","7","fd203e6f-beed-11eb-8cbd-5cb901ddeae0"
"980518","1","1","8","fd202d78-beed-11eb-8cbd-5cb901ddeae0"
"980521","1","1","1","f97216d7-beed-11eb-8cbd-5cb901ddeae0"
"980521","1","1","2","f9722850-beed-11eb-8cbd-5cb901ddeae0"
"980521","1","1","3","f9723c74-beed-11eb-8cbd-5cb901ddeae0"
"980521","1","1","4","f9724fc0-beed-11eb-8cbd-5cb901ddeae0"
"980521","1","1","5","f9726889-beed-11eb-8cbd-5cb901ddeae0"
"980521","1","1","6","f9727b0a-beed-11eb-8cbd-5cb901ddeae0"
"980521","1","1","7","f9728cd0-beed-11eb-8cbd-5cb901ddeae0"
"980521","1","1","8","f9729eb9-beed-11eb-8cbd-5cb901ddeae0"
"980525","1","1","1","fc67bec0-beed-11eb-8cbd-5cb901ddeae0"
"980525","1","1","2","fc67d17a-beed-11eb-8cbd-5cb901ddeae0"
"980525","1","1","3","fc67e383-beed-11eb-8cbd-5cb901ddeae0"
"980525","1","1","5","fc67f4d5-beed-11eb-8cbd-5cb901ddeae0"
"980525","1","1","6","fc6805e0-beed-11eb-8cbd-5cb901ddeae0"
"980526","1","1","1","fb605f52-beed-11eb-8cbd-5cb901ddeae0"
"980526","1","1","2","fb606f23-beed-11eb-8cbd-5cb901ddeae0"
"980526","1","1","3","fb607e4f-beed-11eb-8cbd-5cb901ddeae0"
"980526","1","1","4","fb608e54-beed-11eb-8cbd-5cb901ddeae0"
"980526","1","1","5","fb609b40-beed-11eb-8cbd-5cb901ddeae0"
"980526","1","1","6","fb60c5e9-beed-11eb-8cbd-5cb901ddeae0"
"980526","1","1","7","fb60a9b6-beed-11eb-8cbd-5cb901ddeae0"
"980526","1","1","8","fb60b8fe-beed-11eb-8cbd-5cb901ddeae0"
"980532","1","1","1","fd38aedb-beed-11eb-8cbd-5cb901ddeae0"
"980532","1","1","2","fd38c4c7-beed-11eb-8cbd-5cb901ddeae0"
"980532","1","1","3","fd38970d-beed-11eb-8cbd-5cb901ddeae0"
"980532","1","1","5","fd38d77c-beed-11eb-8cbd-5cb901ddeae0"
"980532","1","1","8","fd38e977-beed-11eb-8cbd-5cb901ddeae0"
"980543","1","1","1","fe73a47d-beed-11eb-8cbd-5cb901ddeae0"
"980543","1","1","2","fe7393a5-beed-11eb-8cbd-5cb901ddeae0"
"980543","1","1","3","fe73b3a9-beed-11eb-8cbd-5cb901ddeae0"
"980543","1","1","4","fe73c3e0-beed-11eb-8cbd-5cb901ddeae0"
"980545","1","1","1","fbac8b62-beed-11eb-8cbd-5cb901ddeae0"
"980545","1","1","2","fbac9e8e-beed-11eb-8cbd-5cb901ddeae0"
"980545","1","1","3","fbacbef5-beed-11eb-8cbd-5cb901ddeae0"
"980545","1","1","7","fbacd742-beed-11eb-8cbd-5cb901ddeae0"
"980545","1","1","8","fbacf140-beed-11eb-8cbd-5cb901ddeae0"
"980547","1","1","1","fa873e67-beed-11eb-8cbd-5cb901ddeae0"
"980547","1","1","2","fa874fa3-beed-11eb-8cbd-5cb901ddeae0"
"980547","1","1","3","fa8769c8-beed-11eb-8cbd-5cb901ddeae0"
"980547","1","1","4","fa87b3a9-beed-11eb-8cbd-5cb901ddeae0"
"980547","1","1","5","fa877e11-beed-11eb-8cbd-5cb901ddeae0"
"980547","1","1","7","fa8791f4-beed-11eb-8cbd-5cb901ddeae0"
"980547","1","1","8","fa87a3db-beed-11eb-8cbd-5cb901ddeae0"
"980548","1","1","1","fb9d90bc-beed-11eb-8cbd-5cb901ddeae0"
"980548","1","1","2","fb9dab32-beed-11eb-8cbd-5cb901ddeae0"
"980548","1","1","3","fb9dc22f-beed-11eb-8cbd-5cb901ddeae0"
"980548","1","1","4","fb9dda69-beed-11eb-8cbd-5cb901ddeae0"
"980548","1","1","5","fb9df40e-beed-11eb-8cbd-5cb901ddeae0"
"980548","1","1","6","fb9e0792-beed-11eb-8cbd-5cb901ddeae0"
"980548","1","1","7","fb9e1e8b-beed-11eb-8cbd-5cb901ddeae0"
"980548","1","1","8","fb9e2e96-beed-11eb-8cbd-5cb901ddeae0"
"980551","1","1","1","fdcba3e0-beed-11eb-8cbd-5cb901ddeae0"
"980551","1","1","2","fdcb91d6-beed-11eb-8cbd-5cb901ddeae0"
"980551","1","1","3","fdcbb3d3-beed-11eb-8cbd-5cb901ddeae0"
"980551","1","1","4","fdcbc3ba-beed-11eb-8cbd-5cb901ddeae0"
"980551","1","1","7","fdcbd61f-beed-11eb-8cbd-5cb901ddeae0"
"985950","1","1","3","fed62caf-beed-11eb-8cbd-5cb901ddeae0"
"985950","1","1","4","fed6045d-beed-11eb-8cbd-5cb901ddeae0"
"985950","1","1","7","fed61af7-beed-11eb-8cbd-5cb901ddeae0"
"985951","1","1","1","feda55ef-beed-11eb-8cbd-5cb901ddeae0"
"985951","1","1","4","feda3ef5-beed-11eb-8cbd-5cb901ddeae0"
"985951","1","1","7","feda2d24-beed-11eb-8cbd-5cb901ddeae0"
"985953","1","1","1","fd08b6c8-beed-11eb-8cbd-5cb901ddeae0"
"985953","1","1","2","fd08c916-beed-11eb-8cbd-5cb901ddeae0"
"985953","1","1","6","fd08da72-beed-11eb-8cbd-5cb901ddeae0"
"985954","1","1","1","fdb0e172-beed-11eb-8cbd-5cb901ddeae0"
"985954","1","1","2","fdb0f402-beed-11eb-8cbd-5cb901ddeae0"
"985954","1","1","4","fdb1053b-beed-11eb-8cbd-5cb901ddeae0"
"985954","1","1","7","fdb116eb-beed-11eb-8cbd-5cb901ddeae0"
"985955","1","1","1","fb8212ab-beed-11eb-8cbd-5cb901ddeae0"
"985955","1","1","2","fb8222a6-beed-11eb-8cbd-5cb901ddeae0"
"985955","1","1","3","fb82414c-beed-11eb-8cbd-5cb901ddeae0"
"985955","1","1","4","fb82319a-beed-11eb-8cbd-5cb901ddeae0"
"985955","1","1","7","fb82507e-beed-11eb-8cbd-5cb901ddeae0"
"985956","1","1","3","fe70103f-beed-11eb-8cbd-5cb901ddeae0"
"985956","1","1","4","fe703283-beed-11eb-8cbd-5cb901ddeae0"
"985956","1","1","7","fe7021e7-beed-11eb-8cbd-5cb901ddeae0"
"985957","1","1","2","fc5cdf12-beed-11eb-8cbd-5cb901ddeae0"
"985957","1","1","3","fc5d0a2b-beed-11eb-8cbd-5cb901ddeae0"
"985957","1","1","4","fc5cf4f0-beed-11eb-8cbd-5cb901ddeae0"
"985957","1","1","5","fc5d22a1-beed-11eb-8cbd-5cb901ddeae0"
"986926","1","1","1","fb52a08b-beed-11eb-8cbd-5cb901ddeae0"
"986927","1","1","1","f7eb322d-beed-11eb-8cbd-5cb901ddeae0"
"986928","1","1","1","f8993bdb-beed-11eb-8cbd-5cb901ddeae0"
"986928","1","1","3","f8994bac-beed-11eb-8cbd-5cb901ddeae0"
"986930","1","1","1","fa2595c0-beed-11eb-8cbd-5cb901ddeae0"
"986930","1","1","3","fa25aaa4-beed-11eb-8cbd-5cb901ddeae0"
"986931","1","1","1","fc3bf870-beed-11eb-8cbd-5cb901ddeae0"
"986931","1","1","2","fc3c0b4a-beed-11eb-8cbd-5cb901ddeae0"
"986931","1","1","7","fc3c1d4e-beed-11eb-8cbd-5cb901ddeae0"
"986933","1","1","1","f914867f-beed-11eb-8cbd-5cb901ddeae0"
"986933","1","1","5","f9147579-beed-11eb-8cbd-5cb901ddeae0"
"986934","1","1","1","fd571422-beed-11eb-8cbd-5cb901ddeae0"
"986934","1","1","3","fd572595-beed-11eb-8cbd-5cb901ddeae0"
"986935","1","1","1","f8e74b15-beed-11eb-8cbd-5cb901ddeae0"
"986935","1","1","3","f8e75c24-beed-11eb-8cbd-5cb901ddeae0"
"986935","1","1","8","f8e76b9b-beed-11eb-8cbd-5cb901ddeae0"
"986936","1","1","1","fcb5da9a-beed-11eb-8cbd-5cb901ddeae0"
"986936","1","1","3","fcb5f211-beed-11eb-8cbd-5cb901ddeae0"
"992818","1","1","-66","f8317815-beed-11eb-8cbd-5cb901ddeae0"
"992819","1","1","-66","fa13c18f-beed-11eb-8cbd-5cb901ddeae0"
"992819","1","1","1","fa139bfe-beed-11eb-8cbd-5cb901ddeae0"
"992819","1","1","2","fa13d254-beed-11eb-8cbd-5cb901ddeae0"
"992819","1","1","3","fa13abeb-beed-11eb-8cbd-5cb901ddeae0"
"992819","1","1","7","fa13e18c-beed-11eb-8cbd-5cb901ddeae0"
"992819","1","1","8","fa13f2a8-beed-11eb-8cbd-5cb901ddeae0"
"992820","1","1","1","feeaff2a-beed-11eb-8cbd-5cb901ddeae0"
"992820","1","1","2","feeae98c-beed-11eb-8cbd-5cb901ddeae0"
"992820","1","1","3","feead648-beed-11eb-8cbd-5cb901ddeae0"
"992820","1","1","4","feeac0f3-beed-11eb-8cbd-5cb901ddeae0"
"992820","1","1","5","feeaab5f-beed-11eb-8cbd-5cb901ddeae0"
"992820","1","1","6","feea938a-beed-11eb-8cbd-5cb901ddeae0"
"992820","1","1","7","feea7a72-beed-11eb-8cbd-5cb901ddeae0"
"992821","1","1","1","fd648b6a-beed-11eb-8cbd-5cb901ddeae0"
"992821","1","1","2","fd64a08a-beed-11eb-8cbd-5cb901ddeae0"
"992821","1","1","3","fd64b60d-beed-11eb-8cbd-5cb901ddeae0"
"992821","1","1","4","fd64ca68-beed-11eb-8cbd-5cb901ddeae0"
"992821","1","1","5","fd64dd27-beed-11eb-8cbd-5cb901ddeae0"
"992821","1","1","6","fd64f465-beed-11eb-8cbd-5cb901ddeae0"
"992916","1","1","1","fac39fb4-beed-11eb-8cbd-5cb901ddeae0"
"992916","1","1","2","fac3ae3c-beed-11eb-8cbd-5cb901ddeae0"
"992916","1","1","3","fac3e29a-beed-11eb-8cbd-5cb901ddeae0"
"992916","1","1","5","fac3c264-beed-11eb-8cbd-5cb901ddeae0"
"992916","1","1","7","fac3d318-beed-11eb-8cbd-5cb901ddeae0"
"992919","1","1","-66","fdf18995-beed-11eb-8cbd-5cb901ddeae0"
"992920","1","1","2","fd4423c2-beed-11eb-8cbd-5cb901ddeae0"
"992920","1","1","3","fd44350e-beed-11eb-8cbd-5cb901ddeae0"
"992920","1","1","5","fd43fb87-beed-11eb-8cbd-5cb901ddeae0"
"992920","1","1","7","fd440ec5-beed-11eb-8cbd-5cb901ddeae0"
"992921","1","1","-66","fa98b7bf-beed-11eb-8cbd-5cb901ddeae0"
"996124","1","1","1","fd166694-beed-11eb-8cbd-5cb901ddeae0"
"996124","1","1","3","fd167894-beed-11eb-8cbd-5cb901ddeae0"
"996124","1","1","5","fd168cef-beed-11eb-8cbd-5cb901ddeae0"
"996124","1","1","7","fd169e89-beed-11eb-8cbd-5cb901ddeae0"
"996126","1","1","1","fe3ccd12-beed-11eb-8cbd-5cb901ddeae0"
"996126","1","1","2","fe3cbaed-beed-11eb-8cbd-5cb901ddeae0"
"996126","1","1","3","fe3cdee0-beed-11eb-8cbd-5cb901ddeae0"
"996126","1","1","5","fe3cf0c9-beed-11eb-8cbd-5cb901ddeae0"
"996127","1","1","1","fc7b1c81-beed-11eb-8cbd-5cb901ddeae0"
"996127","1","1","2","fc7b3044-beed-11eb-8cbd-5cb901ddeae0"
"996127","1","1","3","fc7b6840-beed-11eb-8cbd-5cb901ddeae0"
"996127","1","1","5","fc7b41f1-beed-11eb-8cbd-5cb901ddeae0"
"996127","1","1","7","fc7b5747-beed-11eb-8cbd-5cb901ddeae0"
"996128","1","1","1","fc4d6b7d-beed-11eb-8cbd-5cb901ddeae0"
"996128","1","1","3","fc4d86ab-beed-11eb-8cbd-5cb901ddeae0"
"996128","1","1","4","fc4da269-beed-11eb-8cbd-5cb901ddeae0"
"996128","1","1","5","fc4dbbcf-beed-11eb-8cbd-5cb901ddeae0"
"996130","1","1","1","fb6efac6-beed-11eb-8cbd-5cb901ddeae0"
"996130","1","1","3","fb6ee9ef-beed-11eb-8cbd-5cb901ddeae0"
"996132","1","1","1","f9563cd7-beed-11eb-8cbd-5cb901ddeae0"
"996132","1","1","4","f95650a7-beed-11eb-8cbd-5cb901ddeae0"
"996132","1","1","7","f956604d-beed-11eb-8cbd-5cb901ddeae0"
"996301","1","1","1","fb5d0b39-beed-11eb-8cbd-5cb901ddeae0"
"996301","1","1","2","fb5cd578-beed-11eb-8cbd-5cb901ddeae0"
"996301","1","1","6","fb5ce9c2-beed-11eb-8cbd-5cb901ddeae0"
"996301","1","1","7","fb5cfa89-beed-11eb-8cbd-5cb901ddeae0"
"996303","1","1","1","f9bb6aa3-beed-11eb-8cbd-5cb901ddeae0"
"996303","1","1","2","f9bb292a-beed-11eb-8cbd-5cb901ddeae0"
"996303","1","1","5","f9bb3a68-beed-11eb-8cbd-5cb901ddeae0"
"996303","1","1","6","f9bb5a7f-beed-11eb-8cbd-5cb901ddeae0"
"996303","1","1","7","f9bb4941-beed-11eb-8cbd-5cb901ddeae0"
"996304","1","1","1","fe689de5-beed-11eb-8cbd-5cb901ddeae0"
"996304","1","1","2","fe68ade6-beed-11eb-8cbd-5cb901ddeae0"
"996304","1","1","3","fe68bdc1-beed-11eb-8cbd-5cb901ddeae0"
"996304","1","1","4","fe68d082-beed-11eb-8cbd-5cb901ddeae0"
"996304","1","1","5","fe68e087-beed-11eb-8cbd-5cb901ddeae0"
"996304","1","1","6","fe68fecf-beed-11eb-8cbd-5cb901ddeae0"
"996304","1","1","7","fe68f188-beed-11eb-8cbd-5cb901ddeae0"
"996306","1","1","1","f96b366f-beed-11eb-8cbd-5cb901ddeae0"
"996306","1","1","2","f96b48a7-beed-11eb-8cbd-5cb901ddeae0"
"996306","1","1","3","f96b58d2-beed-11eb-8cbd-5cb901ddeae0"
"996306","1","1","7","f96b67fd-beed-11eb-8cbd-5cb901ddeae0"
"996307","1","1","2","fc3f056a-beed-11eb-8cbd-5cb901ddeae0"
"996307","1","1","3","fc3f35f5-beed-11eb-8cbd-5cb901ddeae0"
"996307","1","1","4","fc3f1ee5-beed-11eb-8cbd-5cb901ddeae0"
"996307","1","1","7","fc3f4f5b-beed-11eb-8cbd-5cb901ddeae0"
"996308","1","1","1","fea70407-beed-11eb-8cbd-5cb901ddeae0"
"996308","1","1","2","fea6f1f9-beed-11eb-8cbd-5cb901ddeae0"
"996308","1","1","3","fea715f2-beed-11eb-8cbd-5cb901ddeae0"
"996308","1","1","4","fea72705-beed-11eb-8cbd-5cb901ddeae0"
"996309","1","1","1","f9f1101d-beed-11eb-8cbd-5cb901ddeae0"
"996309","1","1","2","f9f11fef-beed-11eb-8cbd-5cb901ddeae0"
"996309","1","1","3","f9f12eea-beed-11eb-8cbd-5cb901ddeae0"
"996309","1","1","5","f9f13b9d-beed-11eb-8cbd-5cb901ddeae0"
"996309","1","1","7","f9f14820-beed-11eb-8cbd-5cb901ddeae0"
"998356","1","1","1","fe22fa52-beed-11eb-8cbd-5cb901ddeae0"
"998356","1","1","4","fe230a5b-beed-11eb-8cbd-5cb901ddeae0"
"998356","1","1","7","fe22ea5c-beed-11eb-8cbd-5cb901ddeae0"
"998358","1","1","1","f98d7454-beed-11eb-8cbd-5cb901ddeae0"
"998358","1","1","3","f98d52d4-beed-11eb-8cbd-5cb901ddeae0"
"998358","1","1","4","f98d6462-beed-11eb-8cbd-5cb901ddeae0"
"998358","1","1","7","f98d8447-beed-11eb-8cbd-5cb901ddeae0"
"998365","1","1","1","fce4a064-beed-11eb-8cbd-5cb901ddeae0"
"998365","1","1","2","fce4c1f0-beed-11eb-8cbd-5cb901ddeae0"
"998365","1","1","4","fce4b248-beed-11eb-8cbd-5cb901ddeae0"
"998365","1","1","6","fce4d10d-beed-11eb-8cbd-5cb901ddeae0"
"998365","1","1","7","fce4e02f-beed-11eb-8cbd-5cb901ddeae0"
"998418","1","1","1","fee20a7b-beed-11eb-8cbd-5cb901ddeae0"
"998418","1","1","2","fee21b5b-beed-11eb-8cbd-5cb901ddeae0"
"998418","1","1","3","fee22c90-beed-11eb-8cbd-5cb901ddeae0"
"998418","1","1","4","fee1e6d6-beed-11eb-8cbd-5cb901ddeae0"
"998418","1","1","5","fee1f98d-beed-11eb-8cbd-5cb901ddeae0"
"998420","1","1","1","fb3fa600-beed-11eb-8cbd-5cb901ddeae0"
"998420","1","1","3","fb3f9150-beed-11eb-8cbd-5cb901ddeae0"
"998420","1","1","4","fb3fd204-beed-11eb-8cbd-5cb901ddeae0"
"998420","1","1","5","fb3fb99f-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","1","f93c02f3-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","2","f93c1151-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","3","f93bb997-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","4","f93bc8e0-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","5","f93be4e0-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","6","f93bd731-beed-11eb-8cbd-5cb901ddeae0"
"998421","1","1","7","f93bf265-beed-11eb-8cbd-5cb901ddeae0"
"998423","1","1","3","f895756c-beed-11eb-8cbd-5cb901ddeae0"
"998423","1","1","4","f895857a-beed-11eb-8cbd-5cb901ddeae0"
"998423","1","1","5","f89592c7-beed-11eb-8cbd-5cb901ddeae0"
"998423","1","1","7","f8959f5f-beed-11eb-8cbd-5cb901ddeae0"
"998678","1","1","1","fa046b7b-beed-11eb-8cbd-5cb901ddeae0"
"998678","1","1","2","fa047ae1-beed-11eb-8cbd-5cb901ddeae0"
"998678","1","1","3","fa044e11-beed-11eb-8cbd-5cb901ddeae0"
"998678","1","1","6","fa045e01-beed-11eb-8cbd-5cb901ddeae0"
"998679","1","1","2","f8d0ec55-beed-11eb-8cbd-5cb901ddeae0"
"998679","1","1","3","f8d0dca4-beed-11eb-8cbd-5cb901ddeae0"
"998679","1","1","5","f8d0fc27-beed-11eb-8cbd-5cb901ddeae0"
"998680","1","1","1","f84713f3-beed-11eb-8cbd-5cb901ddeae0"
"998680","1","1","2","f846f4b7-beed-11eb-8cbd-5cb901ddeae0"
"998680","1","1","3","f84705b3-beed-11eb-8cbd-5cb901ddeae0"
"998680","1","1","5","f84725b6-beed-11eb-8cbd-5cb901ddeae0"
"998683","1","1","2","fafce419-beed-11eb-8cbd-5cb901ddeae0"
"998683","1","1","3","fafcd318-beed-11eb-8cbd-5cb901ddeae0"
"998683","1","1","4","fafcf652-beed-11eb-8cbd-5cb901ddeae0"
"998683","1","1","5","fafd05fe-beed-11eb-8cbd-5cb901ddeae0"
"998683","1","1","7","fafd15fa-beed-11eb-8cbd-5cb901ddeae0"
"998685","1","1","3","fcab8c97-beed-11eb-8cbd-5cb901ddeae0"
"998685","1","1","4","fcaba06b-beed-11eb-8cbd-5cb901ddeae0"
"998685","1","1","5","fcabb281-beed-11eb-8cbd-5cb901ddeae0"
"998685","1","1","7","fcabc330-beed-11eb-8cbd-5cb901ddeae0"
"998719","1","1","1","f7f82c20-beed-11eb-8cbd-5cb901ddeae0"
"998719","1","1","3","f7f83b99-beed-11eb-8cbd-5cb901ddeae0"
"998719","1","1","4","f7f847f1-beed-11eb-8cbd-5cb901ddeae0"
"998719","1","1","5","f7f8539d-beed-11eb-8cbd-5cb901ddeae0"
"998719","1","1","7","f7f85f1c-beed-11eb-8cbd-5cb901ddeae0"
"998720","1","1","1","fa332493-beed-11eb-8cbd-5cb901ddeae0"
